var,x,y,y_lower,y_upper
number_of_visits,84.5,0.0014109010792831677,0.0013513586625559701,0.0014704434960103653
number_of_visits,85.5,0.0014515216591936293,0.0013311298565196017,0.0015719134618676568
number_of_visits,86.5,0.0016263708260416364,0.001367431103207944,0.0018853105488753287
number_of_visits,87.5,0.0016263708260416364,0.001367431103207944,0.0018853105488753287
number_of_visits,88.5,0.0016263708260416364,0.001367431103207944,0.0018853105488753287
number_of_visits,89.5,0.0016263708260416364,0.001367431103207944,0.0018853105488753287
number_of_visits,90.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,91.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,92.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,93.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,94.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,95.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,96.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,97.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,98.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,99.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,100.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,101.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,102.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,103.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,104.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,105.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,106.5,0.0016700865604476669,0.0013595569629606915,0.001980616157934642
number_of_visits,107.5,0.0038709140424587323,0.002951468146182022,0.004790359938735443
number_of_visits,108.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,109.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,110.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,111.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,112.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,113.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,114.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,115.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,116.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,117.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,118.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,119.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,120.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,121.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,122.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,123.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,124.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,125.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,126.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,127.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,128.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,129.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,130.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,131.5,0.004400585698968756,0.004327991667918345,0.004473179730019167
number_of_visits,132.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,133.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,134.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,135.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,136.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,137.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,138.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,139.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,140.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,141.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,142.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,143.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,144.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,145.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,146.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,147.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,149.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,151.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,153.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,155.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,156.5,0.004391880539347642,0.004305132500355425,0.004478628578339859
number_of_visits,157.5,0.004506057545957065,0.0044161509129770835,0.004595964178937047
number_of_visits,158.5,0.004506057545957065,0.0044161509129770835,0.004595964178937047
number_of_visits,160.5,0.004506057545957065,0.0044161509129770835,0.004595964178937047
number_of_visits,162.5,0.005218456123677419,0.00451629537087123,0.005920616876483608
number_of_visits,163.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,165.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,167.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,169.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,170.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,171.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,173.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,175.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,177.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,179.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,181.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,183.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,185.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,187.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,189.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,191.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,192.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
number_of_visits,194.5,0.005984270302511752,0.005826317242652794,0.0061422233623707094
