evenness_income_resi,length_density,f,freq
0.0,0.06969584335811163,0.0021550619305118848,0.0
0.0,1.4584289348207733,0.0021550619305118848,0.0
0.0,2.198701735667001,0.0021550619305118848,0.0
0.0,3.152970511198731,0.0021550619305118848,0.0
0.0,5.20057309971979,0.0021550619305118848,0.0
0.0,6.710663027538047,0.0021550619305118848,0.0
0.0,8.202361702674644,0.0021550619305118848,0.0
0.0,9.42989514683994,0.0021550619305118848,0.0
0.0,11.012293847189454,0.0021550619305118848,0.0
0.0,12.803126031422117,0.0021550619305118848,0.0
0.0,14.581931897274082,0.0021550619305118848,0.0
0.0,17.242231228703055,0.0021550619305118848,0.0
0.0,20.360863958561232,0.0021550619305118848,0.0
0.0,24.988378573438915,0.0021550619305118848,0.0
0.0,28.522709480396813,0.0013895403945530735,0.0
0.0,32.205416366895136,0.0013741342904754989,0.0
0.0,37.21359731061302,0.0013741342904754989,0.0
0.0,42.43474679730334,0.0013741342904754989,0.0
0.0,46.26175762678788,0.0013741342904754989,0.0
0.0,52.71471747871573,0.0013741342904754989,0.0
0.0,58.60248510840928,0.0013741342904754989,0.0
0.0,67.49407001202144,0.0013741342904754989,0.0
0.0,78.60246697144088,0.0013741342904754989,0.0
0.0,78.62286186652717,0.0013741342904754989,0.0
0.0,89.88576145045,0.0005017417682195701,0.0
0.0,109.30576734796568,-0.0007102288026591345,0.0
0.0,126.88876701911983,-0.0007102288026591345,0.0
0.0,164.40438301805628,-0.0007102288026591345,0.0
0.0,165.20625032848986,-0.0014351358324010998,0.0
0.0,212.03991178505507,-0.0014351358324010998,0.0
0.05932659932659934,0.06969584335811163,0.0021550619305118848,0.0
0.05932659932659934,1.4584289348207733,0.0021550619305118848,1054.0
0.05932659932659934,2.198701735667001,0.0021550619305118848,1119.0
0.05932659932659934,3.152970511198731,0.0021550619305118848,1413.0
0.05932659932659934,5.20057309971979,0.0021550619305118848,854.0
0.05932659932659934,6.710663027538047,0.0021550619305118848,674.0
0.05932659932659934,8.202361702674644,0.0021550619305118848,434.0
0.05932659932659934,9.42989514683994,0.0021550619305118848,1247.0
0.05932659932659934,11.012293847189454,0.0021550619305118848,528.0
0.05932659932659934,12.803126031422117,0.0021550619305118848,650.0
0.05932659932659934,14.581931897274082,0.0021550619305118848,912.0
0.05932659932659934,17.242231228703055,0.0021550619305118848,519.0
0.05932659932659934,20.360863958561232,0.0021550619305118848,880.0
0.05932659932659934,24.988378573438915,0.0021550619305118848,276.0
0.05932659932659934,28.522709480396813,0.0013895403945530735,2015.0
0.05932659932659934,32.205416366895136,0.0013741342904754989,541.0
0.05932659932659934,37.21359731061302,0.0013741342904754989,544.0
0.05932659932659934,42.43474679730334,0.0013741342904754989,355.0
0.05932659932659934,46.26175762678788,0.0013741342904754989,2317.0
0.05932659932659934,52.71471747871573,0.0013741342904754989,778.0
0.05932659932659934,58.60248510840928,0.0013741342904754989,1093.0
0.05932659932659934,67.49407001202144,0.0013741342904754989,1693.0
0.05932659932659934,78.60246697144088,0.0013741342904754989,1425.0
0.05932659932659934,78.62286186652717,0.0013741342904754989,0.0
0.05932659932659934,89.88576145045,0.0005017417682195701,602.0
0.05932659932659934,109.30576734796568,-0.0007102288026591345,5994.0
0.05932659932659934,126.88876701911983,-0.0007102288026591345,1067.0
0.05932659932659934,164.40438301805628,-0.0007102288026591345,1869.0
0.05932659932659934,165.20625032848986,-0.0014351358324010998,0.0
0.05932659932659934,212.03991178505507,-0.0014351358324010998,3886.0
0.07604301581694731,0.06969584335811163,0.0021550619305118848,0.0
0.07604301581694731,1.4584289348207733,0.0021550619305118848,833.0
0.07604301581694731,2.198701735667001,0.0021550619305118848,893.0
0.07604301581694731,3.152970511198731,0.0021550619305118848,1011.0
0.07604301581694731,5.20057309971979,0.0021550619305118848,347.0
0.07604301581694731,6.710663027538047,0.0021550619305118848,349.0
0.07604301581694731,8.202361702674644,0.0021550619305118848,780.0
0.07604301581694731,9.42989514683994,0.0021550619305118848,309.0
0.07604301581694731,11.012293847189454,0.0021550619305118848,133.0
0.07604301581694731,12.803126031422117,0.0021550619305118848,282.0
0.07604301581694731,14.581931897274082,0.0021550619305118848,959.0
0.07604301581694731,17.242231228703055,0.0021550619305118848,390.0
0.07604301581694731,20.360863958561232,0.0021550619305118848,660.0
0.07604301581694731,24.988378573438915,0.0021550619305118848,376.0
0.07604301581694731,28.522709480396813,0.0013895403945530735,303.0
0.07604301581694731,32.205416366895136,0.0013741342904754989,629.0
0.07604301581694731,37.21359731061302,0.0013741342904754989,1539.0
0.07604301581694731,42.43474679730334,0.0013741342904754989,272.0
0.07604301581694731,46.26175762678788,0.0013741342904754989,878.0
0.07604301581694731,52.71471747871573,0.0013741342904754989,626.0
0.07604301581694731,58.60248510840928,0.0013741342904754989,611.0
0.07604301581694731,67.49407001202144,0.0013741342904754989,685.0
0.07604301581694731,78.60246697144088,0.0013741342904754989,1108.0
0.07604301581694731,78.62286186652717,0.0013741342904754989,0.0
0.07604301581694731,89.88576145045,0.0005017417682195701,4441.0
0.07604301581694731,109.30576734796568,-0.0007102288026591345,2713.0
0.07604301581694731,126.88876701911983,-0.0007102288026591345,853.0
0.07604301581694731,164.40438301805628,-0.0007102288026591345,12356.0
0.07604301581694731,165.20625032848986,-0.0014351358324010998,0.0
0.07604301581694731,212.03991178505507,-0.0014351358324010998,1648.0
0.09212309228355439,0.06969584335811163,0.0021550619305118848,0.0
0.09212309228355439,1.4584289348207733,0.0021550619305118848,1324.0
0.09212309228355439,2.198701735667001,0.0021550619305118848,1675.0
0.09212309228355439,3.152970511198731,0.0021550619305118848,970.0
0.09212309228355439,5.20057309971979,0.0021550619305118848,1002.0
0.09212309228355439,6.710663027538047,0.0021550619305118848,796.0
0.09212309228355439,8.202361702674644,0.0021550619305118848,715.0
0.09212309228355439,9.42989514683994,0.0021550619305118848,697.0
0.09212309228355439,11.012293847189454,0.0021550619305118848,1109.0
0.09212309228355439,12.803126031422117,0.0021550619305118848,488.0
0.09212309228355439,14.581931897274082,0.0021550619305118848,1343.0
0.09212309228355439,17.242231228703055,0.0021550619305118848,859.0
0.09212309228355439,20.360863958561232,0.0021550619305118848,1473.0
0.09212309228355439,24.988378573438915,0.0021550619305118848,801.0
0.09212309228355439,28.522709480396813,0.0013895403945530735,1113.0
0.09212309228355439,32.205416366895136,0.0013741342904754989,1207.0
0.09212309228355439,37.21359731061302,0.0013741342904754989,1293.0
0.09212309228355439,42.43474679730334,0.0013741342904754989,410.0
0.09212309228355439,46.26175762678788,0.0013741342904754989,837.0
0.09212309228355439,52.71471747871573,0.0013741342904754989,916.0
0.09212309228355439,58.60248510840928,0.0013741342904754989,534.0
0.09212309228355439,67.49407001202144,0.0013741342904754989,975.0
0.09212309228355439,78.60246697144088,0.0013741342904754989,2948.0
0.09212309228355439,78.62286186652717,0.0013741342904754989,0.0
0.09212309228355439,89.88576145045,0.0005017417682195701,1160.0
0.09212309228355439,109.30576734796568,-0.0007102288026591345,1025.0
0.09212309228355439,126.88876701911983,-0.0007102288026591345,8440.0
0.09212309228355439,164.40438301805628,-0.0007102288026591345,1580.0
0.09212309228355439,165.20625032848986,-0.0014351358324010998,0.0
0.09212309228355439,212.03991178505507,-0.0014351358324010998,806.0
0.10410645472061658,0.06969584335811163,0.0021550619305118848,0.0
0.10410645472061658,1.4584289348207733,0.0021550619305118848,1018.0
0.10410645472061658,2.198701735667001,0.0021550619305118848,1268.0
0.10410645472061658,3.152970511198731,0.0021550619305118848,706.0
0.10410645472061658,5.20057309971979,0.0021550619305118848,773.0
0.10410645472061658,6.710663027538047,0.0021550619305118848,430.0
0.10410645472061658,8.202361702674644,0.0021550619305118848,709.0
0.10410645472061658,9.42989514683994,0.0021550619305118848,661.0
0.10410645472061658,11.012293847189454,0.0021550619305118848,698.0
0.10410645472061658,12.803126031422117,0.0021550619305118848,1173.0
0.10410645472061658,14.581931897274082,0.0021550619305118848,1130.0
0.10410645472061658,17.242231228703055,0.0021550619305118848,613.0
0.10410645472061658,20.360863958561232,0.0021550619305118848,540.0
0.10410645472061658,24.988378573438915,0.0021550619305118848,687.0
0.10410645472061658,28.522709480396813,0.0013895403945530735,531.0
0.10410645472061658,32.205416366895136,0.0013741342904754989,580.0
0.10410645472061658,37.21359731061302,0.0013741342904754989,800.0
0.10410645472061658,42.43474679730334,0.0013741342904754989,801.0
0.10410645472061658,46.26175762678788,0.0013741342904754989,2102.0
0.10410645472061658,52.71471747871573,0.0013741342904754989,770.0
0.10410645472061658,58.60248510840928,0.0013741342904754989,470.0
0.10410645472061658,67.49407001202144,0.0013741342904754989,2109.0
0.10410645472061658,78.60246697144088,0.0013741342904754989,3054.0
0.10410645472061658,78.62286186652717,0.0013741342904754989,0.0
0.10410645472061658,89.88576145045,0.0005017417682195701,1730.0
0.10410645472061658,109.30576734796568,-0.0007102288026591345,3334.0
0.10410645472061658,126.88876701911983,-0.0007102288026591345,3040.0
0.10410645472061658,164.40438301805628,-0.0007102288026591345,3457.0
0.10410645472061658,165.20625032848986,-0.0014351358324010998,0.0
0.10410645472061658,212.03991178505507,-0.0014351358324010998,3401.0
0.11594202898550726,0.06969584335811163,0.0021550619305118848,4.0
0.11594202898550726,1.4584289348207733,0.0021550619305118848,880.0
0.11594202898550726,2.198701735667001,0.0021550619305118848,651.0
0.11594202898550726,3.152970511198731,0.0021550619305118848,631.0
0.11594202898550726,5.20057309971979,0.0021550619305118848,1887.0
0.11594202898550726,6.710663027538047,0.0021550619305118848,734.0
0.11594202898550726,8.202361702674644,0.0021550619305118848,803.0
0.11594202898550726,9.42989514683994,0.0021550619305118848,506.0
0.11594202898550726,11.012293847189454,0.0021550619305118848,652.0
0.11594202898550726,12.803126031422117,0.0021550619305118848,579.0
0.11594202898550726,14.581931897274082,0.0021550619305118848,892.0
0.11594202898550726,17.242231228703055,0.0021550619305118848,446.0
0.11594202898550726,20.360863958561232,0.0021550619305118848,674.0
0.11594202898550726,24.988378573438915,0.0021550619305118848,665.0
0.11594202898550726,28.522709480396813,0.0013895403945530735,765.0
0.11594202898550726,32.205416366895136,0.0013741342904754989,5567.0
0.11594202898550726,37.21359731061302,0.0013741342904754989,447.0
0.11594202898550726,42.43474679730334,0.0013741342904754989,538.0
0.11594202898550726,46.26175762678788,0.0013741342904754989,255.0
0.11594202898550726,52.71471747871573,0.0013741342904754989,502.0
0.11594202898550726,58.60248510840928,0.0013741342904754989,839.0
0.11594202898550726,67.49407001202144,0.0013741342904754989,1301.0
0.11594202898550726,78.60246697144088,0.0013741342904754989,2364.0
0.11594202898550726,78.62286186652717,0.0013741342904754989,0.0
0.11594202898550726,89.88576145045,0.0005017417682195701,1305.0
0.11594202898550726,109.30576734796568,-0.0007102288026591345,1453.0
0.11594202898550726,126.88876701911983,-0.0007102288026591345,568.0
