median_distance_from_home,Not Sweden,f,freq
0.0,0.0,-0.001995372489543949,0.0
0.0,0.003768844221105544,-0.001995372489543949,0.0
0.0,0.04802562733582488,-0.001995372489543949,0.0
0.0,0.06209038337973871,-0.001995372489543949,0.0
0.0,0.07448151730066625,-0.001995372489543949,0.0
0.0,0.08513994227800525,-0.001995372489543949,0.0
0.0,0.09639192362671023,-0.001995372489543949,0.0
0.0,0.1052406465264959,-0.0017460152189036071,0.0
0.0,0.11545514518080036,-0.0017460152189036071,0.0
0.0,0.11549686164774696,-0.0017460152189036071,0.0
0.0,0.12629917334773394,-0.0006384722659447308,0.0
0.0,0.13751859849305026,-0.000166272892969326,0.0
0.0,0.14595433943260028,-0.0001260640797001055,0.0
0.0,0.15492629129888996,0.0005273167719739689,0.0
0.0,0.16407459365325078,0.0012705438649087376,0.0
0.0,0.17208547266686802,0.0012705438649087376,0.0
0.0,0.1843109137232517,0.0012705438649087376,0.0
0.0,0.19562828475871952,0.0012705438649087376,0.0
0.0,0.21300707068549335,0.0012705438649087376,0.0
0.0,0.22357598626332859,0.0012705438649087376,0.0
0.0,0.2390342439399769,0.0013988235511398159,0.0
0.0,0.2613166676424097,0.0013988235511398159,0.0
0.0,0.2613533245339053,0.0013988235511398159,0.0
0.0,0.28483425807369467,0.0013988235511398159,0.0
0.0,0.31698443810881444,0.0015273724119351318,0.0
0.0,0.35620483901564143,0.0015273724119351318,0.0
0.0,0.40159061442620875,0.0015273724119351318,0.0
0.0,0.4667568786648624,0.0015273724119351318,0.0
0.0,0.514405590183975,0.0015273724119351318,0.0
0.0,0.6035747376411892,0.0015273724119351318,0.0
0.007584472322506031,0.0,-0.001366825754051587,0.0
0.007584472322506031,0.003768844221105544,-0.001366825754051587,57308.0
0.007584472322506031,0.04802562733582488,-0.001366825754051587,16824.0
0.007584472322506031,0.06209038337973871,-0.001366825754051587,16681.0
0.007584472322506031,0.07448151730066625,-0.001366825754051587,15596.0
0.007584472322506031,0.08513994227800525,-0.001366825754051587,15733.0
0.007584472322506031,0.09639192362671023,-0.001366825754051587,16514.0
0.007584472322506031,0.1052406465264959,-0.0011174684834112452,15982.0
0.007584472322506031,0.11545514518080036,-0.0011174684834112452,16151.0
0.007584472322506031,0.11549686164774696,-0.0011174684834112452,24949.0
0.007584472322506031,0.12629917334773394,-9.925530452368959e-06,16160.0
0.007584472322506031,0.13751859849305026,0.00046227384252303574,16560.0
0.007584472322506031,0.14595433943260028,0.0005024826557922564,15770.0
0.007584472322506031,0.15492629129888996,0.0008725762029348195,17099.0
0.007584472322506031,0.16407459365325078,0.0012705438649087376,15942.0
0.007584472322506031,0.17208547266686802,0.0012705438649087376,16568.0
0.007584472322506031,0.1843109137232517,0.0012705438649087376,16076.0
0.007584472322506031,0.19562828475871952,0.0012705438649087376,17703.0
0.007584472322506031,0.21300707068549335,0.0012705438649087376,16284.0
0.007584472322506031,0.22357598626332859,0.0012705438649087376,17579.0
0.007584472322506031,0.2390342439399769,0.0013988235511398159,17448.0
0.007584472322506031,0.2613166676424097,0.0013988235511398159,16321.0
0.007584472322506031,0.2613533245339053,0.0013988235511398159,19905.0
0.007584472322506031,0.28483425807369467,0.0013988235511398159,16160.0
0.007584472322506031,0.31698443810881444,0.0015273724119351318,17119.0
0.007584472322506031,0.35620483901564143,0.0015273724119351318,16838.0
