var,x,y,y_lower,y_upper
number_of_visits,14.5,-0.0024413926253429707,-0.0024940370997195626,-0.0023887481509663787
number_of_visits,15.499999999999986,-0.0024413926253429707,-0.0024940370997195626,-0.0023887481509663787
number_of_visits,16.5,-0.0024413926253429707,-0.0024940370997195626,-0.0023887481509663787
number_of_visits,17.499999999999986,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,18.5,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,19.499999999999986,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,20.5,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,21.499999999999986,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,22.5,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,23.5,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,24.5,-0.003012587714252618,-0.0030444930778743464,-0.00298068235063089
number_of_visits,25.5,-0.002828700065552767,-0.0028969489730003347,-0.0027604511581051996
number_of_visits,26.5,-0.002828700065552767,-0.0028969489730003347,-0.0027604511581051996
number_of_visits,27.5,-0.002764382832618582,-0.002830465850127293,-0.0026982998151098706
number_of_visits,28.5,-0.002764382832618582,-0.002830465850127293,-0.0026982998151098706
number_of_visits,29.5,-0.0028522834891259174,-0.0029172254920518926,-0.0027873414861999423
number_of_visits,30.500000000000014,-0.0028522834891259174,-0.0029172254920518926,-0.0027873414861999423
number_of_visits,31.5,-0.0028522834891259174,-0.0029172254920518926,-0.0027873414861999423
number_of_visits,32.500000000000014,-0.0028522834891259174,-0.0029172254920518926,-0.0027873414861999423
number_of_visits,33.5,-0.0028522834891259174,-0.0029172254920518926,-0.0027873414861999423
number_of_visits,34.500000000000014,-0.00274977154463595,-0.0028549911873312996,-0.0026445519019406
number_of_visits,35.49999999999999,-0.00274977154463595,-0.0028549911873312996,-0.0026445519019406
number_of_visits,36.50000000000001,-0.0027832026689360006,-0.0029304091821426375,-0.0026359961557293637
number_of_visits,37.5,-0.0028243884301859023,-0.0029530874748709374,-0.002695689385500867
number_of_visits,38.50000000000001,-0.002429718897326642,-0.002476790032489418,-0.0023826477621638658
number_of_visits,39.5,-0.0020481350424850636,-0.0022543994712645706,-0.0018418706137055567
number_of_visits,40.50000000000001,-0.0017268234917238957,-0.0019212850169645812,-0.0015323619664832102
number_of_visits,41.5,-0.0017268234917238957,-0.0019212850169645812,-0.0015323619664832102
number_of_visits,42.5,-0.0021621569752957193,-0.0023205189688360866,-0.002003794981755352
number_of_visits,43.5,-0.002185419676147213,-0.0023623830242522044,-0.0020084563280422215
number_of_visits,44.5,-0.002166222239609777,-0.002327263929608625,-0.0020051805496109293
number_of_visits,45.5,-0.0013248016671973941,-0.0015572308724818179,-0.0010923724619129704
number_of_visits,46.5,-0.001193862936610144,-0.0012988140407810857,-0.0010889118324392023
number_of_visits,47.5,-0.0012116417349450547,-0.0013240320936868328,-0.0010992513762032767
number_of_visits,48.5,-0.0012116417349450547,-0.0013240320936868328,-0.0010992513762032767
number_of_visits,49.5,-0.0012116417349450547,-0.0013240320936868328,-0.0010992513762032767
number_of_visits,50.5,-0.0008840853685681662,-0.0009319253167406313,-0.000836245420395701
number_of_visits,51.5,-0.0008840853685681662,-0.0009319253167406313,-0.000836245420395701
number_of_visits,52.5,-0.0008840853685681662,-0.0009319253167406313,-0.000836245420395701
number_of_visits,53.5,-0.0008840853685681662,-0.0009319253167406313,-0.000836245420395701
number_of_visits,54.5,-0.0008840853685681662,-0.0009319253167406313,-0.000836245420395701
number_of_visits,55.5,-0.001075305005491826,-0.001203094017831293,-0.0009475159931523593
number_of_visits,56.5,-0.0010821662159824288,-0.0012096040467839257,-0.000954728385180932
number_of_visits,57.5,-0.0010821662159824288,-0.0012096040467839257,-0.000954728385180932
number_of_visits,58.5,-0.0010821662159824288,-0.0012096040467839257,-0.000954728385180932
number_of_visits,59.5,-0.0013502959363907692,-0.0014131734903442051,-0.0012874183824373333
number_of_visits,60.5,-0.0013502959363907692,-0.0014131734903442051,-0.0012874183824373333
number_of_visits,61.5,-0.0013502959363907692,-0.0014131734903442051,-0.0012874183824373333
number_of_visits,62.5,-0.0010437369208172054,-0.0012946074452430355,-0.0007928663963913754
number_of_visits,63.5,-0.0006908463769158841,-0.0009093923987289327,-0.00047230035510283547
number_of_visits,64.5,-0.0005890654821738874,-0.0007223948995991299,-0.00045573606474864486
number_of_visits,65.5,-0.0005890654821738874,-0.0007223948995991299,-0.00045573606474864486
number_of_visits,66.5,-0.0005890654821738874,-0.0007223948995991299,-0.00045573606474864486
number_of_visits,67.5,-0.0005890654821738874,-0.0007223948995991299,-0.00045573606474864486
number_of_visits,68.5,-0.00045181096504910527,-0.0005772045968998759,-0.00032641733319833466
number_of_visits,69.5,-0.00045181096504910527,-0.0005772045968998759,-0.00032641733319833466
number_of_visits,70.5,-0.00045181096504910527,-0.0005772045968998759,-0.00032641733319833466
number_of_visits,71.5,-0.00045181096504910527,-0.0005772045968998759,-0.00032641733319833466
number_of_visits,72.5,-0.00045181096504910527,-0.0005772045968998759,-0.00032641733319833466
number_of_visits,73.5,-3.2023626382691323e-06,-0.00010314441007230424,9.673968479576597e-05
number_of_visits,74.5,-3.2023626382691323e-06,-0.00010314441007230424,9.673968479576597e-05
number_of_visits,75.5,-2.2364844939466028e-05,-0.00013201375148614485,8.728406160721278e-05
number_of_visits,76.5,-2.2364844939466028e-05,-0.00013201375148614485,8.728406160721278e-05
number_of_visits,77.5,-2.2364844939466028e-05,-0.00013201375148614485,8.728406160721278e-05
number_of_visits,78.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,79.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,80.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,81.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,82.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,83.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,84.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,85.5,-4.841000556158291e-05,-0.00013745251131790738,4.063250019474154e-05
number_of_visits,86.5,0.000615775606446765,0.000558857833888022,0.0006726933790055081
number_of_visits,87.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,88.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,89.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,90.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,91.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,92.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,93.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,94.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,95.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,96.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,97.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,98.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,99.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,100.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,101.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,102.5,0.0006300549893302927,0.0005696639256221619,0.0006904460530384235
number_of_visits,103.5,0.0006908905680114361,0.0005359821609060052,0.000845798975116867
number_of_visits,104.5,0.0011801974414836353,0.0009746354193486995,0.001385759463618571
number_of_visits,105.5,0.0011801974414836353,0.0009746354193486995,0.001385759463618571
number_of_visits,106.5,0.0011801974414836353,0.0009746354193486995,0.001385759463618571
number_of_visits,107.5,0.0011801974414836353,0.0009746354193486995,0.001385759463618571
number_of_visits,108.5,0.0011968706394949753,0.0010037484396176123,0.0013899928393723382
number_of_visits,109.5,0.0011968706394949753,0.0010037484396176123,0.0013899928393723382
number_of_visits,110.5,0.0011968706394949753,0.0010037484396176123,0.0013899928393723382
number_of_visits,111.5,0.0011968706394949753,0.0010037484396176123,0.0013899928393723382
number_of_visits,112.5,0.0011968706394949753,0.0010037484396176123,0.0013899928393723382
number_of_visits,113.5,0.0012384548480880563,0.0010904626182170433,0.0013864470779590694
number_of_visits,114.5,0.0012384548480880563,0.0010904626182170433,0.0013864470779590694
number_of_visits,115.5,0.0012384548480880563,0.0010904626182170433,0.0013864470779590694
number_of_visits,116.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,117.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,118.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,119.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,120.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,121.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,122.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,123.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,124.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,125.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,126.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,127.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,128.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,129.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,130.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,131.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,132.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,133.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,134.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,135.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,136.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,137.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,138.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,139.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,140.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,141.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,142.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,143.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,144.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,145.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,146.5,0.001366054386355526,0.0012822974326292557,0.0014498113400817961
number_of_visits,147.5,0.0013780346397717184,0.0012801596867240519,0.001475909592819385
number_of_visits,148.5,0.0013780346397717184,0.0012801596867240519,0.001475909592819385
number_of_visits,149.5,0.0013780346397717184,0.0012801596867240519,0.001475909592819385
number_of_visits,151.5,0.0025161480098010777,0.002438459700738674,0.002593836318863481
number_of_visits,152.5,0.0025161480098010777,0.002438459700738674,0.002593836318863481
number_of_visits,153.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,155.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,157.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,158.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,159.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,161.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,163.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,164.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,166.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,168.5,0.002628918802216409,0.0024600769691867025,0.002797760635246115
number_of_visits,170.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,171.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,173.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,175.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,177.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,179.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,181.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,183.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,185.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,187.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,189.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,191.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,193.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,195.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,197.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,199.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,201.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,203.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,205.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,207.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,209.5,0.004193401555273405,0.004119397864723097,0.004267405245823712
number_of_visits,211.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,213.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,215.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,217.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,219.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,221.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,223.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,225.5,0.005727565005261991,0.005587861369215331,0.005867268641308651
number_of_visits,228.49999999999997,0.005861156620550197,0.005710884854796663,0.006011428386303731
number_of_visits,231.5,0.005861156620550197,0.005710884854796663,0.006011428386303731
number_of_visits,234.5,0.005861156620550197,0.005710884854796663,0.006011428386303731
number_of_visits,236.5,0.005861156620550197,0.005710884854796663,0.006011428386303731
number_of_visits,239.5,0.005870820879398277,0.005728936864705907,0.006012704894090647
number_of_visits,241.5,0.00694502264840063,0.006729718973978801,0.00716032632282246
number_of_visits,244.5,0.00694502264840063,0.006729718973978801,0.00716032632282246
number_of_visits,247.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,250.50000000000003,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,253.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,256.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,259.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,262.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,265.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,268.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,272.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,276.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,279.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,283.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,287.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,291.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,295.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,299.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,303.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,308.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,313.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,318.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,323.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,328.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,334.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
number_of_visits,340.5,0.007048362783609444,0.006966737033680088,0.007129988533538799
