deso,pop_nse,income
0380C1820,0.06370967741935485,248.8
0380C1830,0.06364922206506363,243.7
0380C1840,0.0752212389380531,263.2
0380C1850,0.09796893667861406,195.5
0380C1860,0.06563467492260067,308.0
0380C1870,0.07101568951279935,205.3
0380C1880,0.1454097350585336,215.4
0380C1890,0.062301335028607796,256.8
0380C1900,0.2522859517871987,260.6
0380C1910,0.04784688995215314,303.9
0380C1920,0.07436823104693135,240.8
0380C1930,0.13671444321940462,191.2
0380C1940,0.20428973277074547,228.4
0380C1950,0.07731434384537128,187.6
0380C1960,0.07797123391370175,241.1
0380C1970,0.15405405405405403,193.2
0380C1980,0.05335157318741446,252.6
0380C1990,0.04778554778554778,251.4
0380C2000,0.05098572399728074,259.9
0380C2010,0.35951502372166577,165.3
0380C2020,0.11366459627329195,298.0
0380C2030,0.05714285714285716,240.9
0380C2040,0.32321041214750545,218.4
0380C2050,0.04026845637583898,233.8
0380C2060,0.0407142857142857,298.4
0380C2070,0.0784508440913605,222.0
0380C2080,0.16595135908440628,217.5
0380C2090,0.09675550405561995,275.8
0380C2100,0.3693877551020408,211.1
0380C2110,0.049640757674722424,241.2
0380C2120,0.10151691948658115,223.1
0380C2130,0.06876790830945556,236.8
0380C2140,0.15929978118161925,245.2
0380C2150,0.1232704402515723,210.3
0380C2160,0.08786610878661083,236.2
0380C2170,0.034123222748815185,320.9
0380C2180,0.10435383552176913,247.6
0380C2190,0.0604453870625663,301.7
0380C2200,0.15612244897959182,210.5
0380C2210,0.06764295676429566,333.9
0381A0010,0.03910868576625737,272.7
0381A0020,0.032105760151085905,278.3
0381A0030,0.04030501089324623,280.9
0381A0040,0.027494908350305547,258.1
0381A0050,0.03873598369011211,279.5
0381A0060,0.03527717782577389,269.3
0381A0070,0.04371584699453557,261.2
0381A0080,0.02694786174575281,260.3
0381A0090,0.06230847803881512,235.2
0381B2010,0.030015007503751856,266.8
0381B3010,0.029487842731505398,311.4
0381B4010,0.05179982440737485,278.0
0381B5010,0.060817547357926216,248.0
0381C1010,0.02237613212573253,286.4
0381C1020,0.019287211740041887,265.6
0381C1030,0.05117912694430504,219.6
0381C1040,0.05863921217546997,275.5
0381C1050,0.17367601246105924,236.5
0381C1060,0.06458333333333333,225.7
0381C1070,0.17771998266146516,205.7
0381C1080,0.0466124661246613,264.4
0381C1090,0.11877394636015326,229.6
0381C1100,0.19622425629290619,195.8
0381C1110,0.1540632054176072,216.2
0381C1120,0.14331501831501836,199.3
0382A0010,0.02082221035771492,252.0
0382A0020,0.026353276353276334,227.9
0382A0030,0.031078610603290646,244.3
0382A0040,0.025587828492392828,237.0
0382A0050,0.01643655489809337,224.4
0382B2010,0.050695825049701826,249.5
0382B2020,0.11951754385964908,227.5
0382B3010,0.0225653206650831,263.5
0382B3020,0.04882629107981218,233.3
0382B4010,0.04784313725490197,236.6
0382B4020,0.07415565345080766,229.4
0382B5010,0.031097560975609784,239.3
0382C1010,0.07521919704660818,240.0
0382C1020,0.02685950413223137,260.6
0382C1030,0.019485038274182354,225.6
0428A0010,0.0488997555012225,219.0
0428A0020,0.01902587519025878,260.4
0428A0030,0.0248166948674563,224.1
0428C1010,0.01980198019801982,241.1
0428C1020,0.2800503461296413,174.3
0428C1030,0.08655937364071331,215.7
0461A0010,0.05351833498513381,258.0
0461A0020,0.04680851063829783,233.2
0461A0030,0.10895361380798274,224.1
0461A0040,0.05035054174633524,250.7
0461C1010,0.09851033157135991,204.0
0461C1020,0.07910208444681988,255.9
0461C1030,0.023542600896861,275.0
0461C1040,0.04669987546699872,291.0
0480A0010,0.022058823529411797,255.4
0480A0020,0.043261231281197965,237.9
0480A0030,0.02840059790732441,294.7
0480A0040,0.04095826893353938,251.4
0480A0050,0.022852639873916503,275.7
0480A0060,0.06284658040665436,253.0
0480A0070,0.07234230260255847,242.0
0480A0080,0.03662597114317423,244.0
0480A0090,0.04526748971193417,251.4
0480B2010,0.03167808219178081,277.1
0480B2020,0.031321619556913705,275.7
0480B3010,0.017587939698492483,274.6
0480B4010,0.05976095617529875,206.6
0480C1010,0.07490064200550295,256.0
0480C1020,0.02464571780653113,280.2
0480C1030,0.06459731543624159,253.5
0480C1040,0.05046728971962622,239.6
0480C1050,0.07801792303637323,244.6
0480C1060,0.10662525879917184,240.5
0480C1070,0.04608294930875578,254.1
0480C1080,0.05362116991643451,251.9
0480C1090,0.024728850325379637,288.2
0480C1100,0.041970802919708006,248.2
0480C1110,0.046043808672329045,246.3
0480C1120,0.09030732860520096,225.3
0480C1130,0.06825938566552903,237.3
0480C1140,0.08076225045372054,241.0
0480C1150,0.21725932350390287,187.0
0480C1160,0.2893109540636042,164.6
0480C1170,0.15430861723446898,184.7
0480C1180,0.0338441890166028,241.8
0480C1190,0.04667863554757634,277.6
0481C1010,0.055725971370143124,253.4
0481C1020,0.2314326784858649,191.4
0481C1030,0.028656716417910455,247.8
0481C1040,0.24159192825112108,193.2
0481C1050,0.11143911439114396,193.7
0481C1060,0.03134240094618568,262.0
0481C1070,0.022299651567944223,279.8
0482A0010,0.06614552014431752,228.4
0482A0020,0.052847915443335336,219.7
0482A0030,0.03642773207990602,225.2
0482B2010,0.1819400983459991,203.2
0482B3010,0.19845971563981046,190.0
0482C1010,0.16393442622950816,221.6
0482C1020,0.22294548413344184,173.5
0482C1030,0.10786516853932582,196.1
0482C1040,0.0691689008042895,209.5
0482C1050,0.037081339712918715,240.4
0483A0010,0.03157894736842104,232.0
0483A0020,0.04222648752399227,262.2
0483A0030,0.014639639639639657,266.7
0483A0040,0.0479910714285714,233.7
0483A0050,0.027506112469437682,247.5
0483A0060,0.03242835595776772,217.8
0483B2010,0.052735662491760094,230.1
0483C1010,0.008474576271186418,278.4
0483C1020,0.142023346303502,205.1
0483C1030,0.07426597582037997,240.3
0483C1040,0.026415094339622636,247.5
0483C1050,0.24970760233918132,185.7
0483C1060,0.013045434098065689,270.5
0483C1070,0.022157996146435432,281.9
0483C1080,0.08578970523537177,208.7
0483C1090,0.1770674784373415,198.1
0483C1100,0.13578185865331105,197.0
0483C1110,0.1158645276292335,185.0
0483C1120,0.1416927899686521,199.7
0483C1130,0.15775681341719072,203.9
0483C1140,0.09074410163339386,239.2
0484A0010,0.02506265664160401,256.9
0484A0020,0.017524644030668113,246.6
0484A0030,0.02106567534076831,227.3
0484A0040,0.05726872246696035,258.0
0484A0050,0.029440154440154465,257.7
0484A0060,0.03403034030340302,267.7
0484A0070,0.02156721782890003,268.1
0484B2010,0.021419009370816644,315.3
0484B3010,0.03318250377073906,258.0
0484B4010,0.021186440677966156,285.2
0484B5010,0.05974842767295596,242.3
0484C1010,0.016819571865443472,294.9
0484C1020,0.022318660880347174,281.4
0484C1030,0.038595137012736425,284.5
0484C1040,0.032395114179500806,258.3
0484C1050,0.34378060724779624,151.0
0484C1060,0.043874643874643904,231.1
0484C1070,0.17368670137245623,175.6
0484C1080,0.30388692579505305,159.7
0484C1090,0.26450511945392496,163.8
0484C1100,0.3440428380187416,155.4
0484C1110,0.24944320712694878,167.7
0484C1120,0.09409594095940954,206.9
0484C1130,0.109697933227345,229.0
0484C1140,0.062795408507765,252.8
0484C1150,0.06590257879656158,208.2
0484C1160,0.02975420439844756,303.4
0484C1170,0.039312039312039304,257.8
0484C1180,0.1325153374233129,220.3
0484C1190,0.3200734394124847,178.5
0484C1200,0.09425717852684146,216.5
0484C1210,0.07329070339399901,232.9
0484C1220,0.23635500711912671,176.3
0484C1230,0.07513914656771803,220.2
0484C1240,0.10952970297029707,248.2
0484C1250,0.0322797579018157,263.8
0484C1260,0.03590992087644551,238.5
0484C1270,0.1028781383955909,241.8
0484C1280,0.04031354983202684,256.5
0484C1290,0.08683473389355745,219.0
0484C1300,0.049038461538461586,260.5
0484C1310,0.052693208430913296,214.5
0484C1320,0.25175479644361254,199.8
0484C1330,0.07634408602150533,220.7
0484C1340,0.1053984575835476,230.7
0484C1350,0.08329366968110419,218.9
0484C1360,0.25095057034220536,165.5
0484C1370,0.3422007255139057,155.4
0484C1380,0.03317811408614668,262.0
0484C1390,0.16439976345357776,180.7
0484C1400,0.031728045325779,273.1
0484C1410,0.1682539682539682,190.9
0484C1420,0.038077403245942554,255.4
0484C1430,0.15961732124874117,192.9
0484C1440,0.02375296912114011,279.8
0484C1450,0.05741324921135649,235.2
0484C1460,0.05502645502645498,215.1
0484C1470,0.04009163802978233,234.1
0484C1480,0.19669966996699673,173.2
0484C1490,0.05761024182076813,274.3
0484C1500,0.08839578028373951,234.8
0486A0010,0.04883859440142946,327.0
0486A0020,0.09257003654080387,250.7
0486A0030,0.076592082616179,279.7
0486A0040,0.050300300300300305,268.9
0486A0050,0.0418367346938775,269.2
0486A0060,0.05179856115107917,225.3
0486A0070,0.07195203197868083,262.1
0486A0080,0.04367135455218352,276.9
0486B2010,0.05259026687598112,273.1
0486B2020,0.09126723571897566,256.4
0486B2030,0.04633204633204635,310.7
0486B3010,0.09836065573770492,245.1
0486B3020,0.09303797468354436,266.2
0486B4010,0.04253393665158367,281.3
0486B4020,0.06320754716981136,245.3
0486C1010,0.09639389736477111,264.2
0486C1020,0.04106280193236711,280.2
0486C1030,0.054896142433234374,254.2
0486C1040,0.18191721132897598,211.3
0486C1050,0.049079754601227044,251.6
0486C1060,0.06445993031358888,207.6
0486C1070,0.0620417371686407,253.3
0486C1080,0.13989875747814084,233.9
0486C1090,0.11293499671700591,262.2
0488A0010,0.056937172774869094,279.4
0488A0020,0.09001956947162426,285.8
0488B2010,0.14896008993816756,243.3
0488B2020,0.06640237859266596,288.0
0488B2030,0.08905380333951762,249.1
0488C1010,0.05332782141380732,270.4
0488C1020,0.020229633679606396,274.5
0488C1030,0.0687641907233214,286.3
0509A0010,0.04449838187702271,222.3
0509A0020,0.028722600151171562,240.5
0509C1010,0.06804478897502153,214.7
0509C1020,0.13172541743970312,205.0
0512A0010,0.05951448707909157,231.4
0512A0020,0.0444444444444444,245.6
0512C1010,0.07340425531914896,204.1
0513A0010,0.01623686723973261,241.9
0513A0020,0.05126452494873546,211.8
0513A0030,0.020815264527320076,260.7
0513B2010,0.008976660682226245,277.4
0513B2020,0.022691705790297334,239.2
0513C1010,0.0953048353188507,227.2
0513C1020,0.19239631336405527,185.1
0513C1030,0.044654088050314455,229.8
0560A0010,0.023467432950191602,249.8
0560C1010,0.08366935483870963,243.7
0560C1020,0.05270655270655267,218.3
0561A0010,0.018750000000000044,209.1
0561A0020,0.010976948408342513,261.4
0561A0030,0.036519871106337254,262.9
0561B2010,0.01380500431406384,284.5
0561C1010,0.053597650513950046,201.1
0561C1020,0.04483282674772038,219.9
0561C1030,0.020126509488211597,261.9
0561C1040,0.09625668449197866,211.2
0561C1050,0.05582028590878152,215.1
0562A0010,0.03448275862068961,219.7
0562A0020,0.014503263234227681,260.1
0562A0030,0.017732742241925226,275.9
0562A0040,0.014506769825918808,230.2
0562A0050,0.028049575994781528,237.7
0562A0060,0.035358114233907556,221.2
0562C1010,0.02108433734939763,265.6
0562C1020,0.14903526280771795,219.3
0562C1030,0.17626953125,186.6
0562C1040,0.16082603254067585,237.5
0562C1050,0.052119527449617786,243.2
0562C1060,0.10144927536231885,222.4
0562C1070,0.06827731092436973,209.5
0562C1080,0.08628996933858957,234.9
0563A0010,0.02083333333333337,213.1
0563A0020,0.033333333333333326,212.4
0563A0030,0.012266666666666648,228.6
0563B2010,0.1358124494745352,202.9
0563C1010,0.09373202990224272,186.3
0563C1020,0.11384615384615382,205.7
0580A0010,0.018890675241157506,263.7
0580A0020,0.015781167806417695,293.7
0580A0030,0.020148462354188768,291.8
0580A0040,0.033376123234916566,281.2
0580A0050,0.025205479452054758,290.3
0580A0060,0.029445073612684003,283.4
0580A0070,0.024147727272727293,287.1
0580A0080,0.030800821355236097,285.7
0580A0090,0.02177858439201452,306.6
0580A0100,0.013803680981595123,272.9
0580A0110,0.03130755064456725,292.5
0580A0120,0.03873873873873879,282.9
0580A0130,0.018058690744920947,275.6
0580B2010,0.02126099706744866,327.1
0580B2020,0.006131549609810438,290.8
0580B2030,0.034220532319391594,277.3
0580B2040,0.04031677465802741,257.5
0580B2050,0.022272727272727222,278.3
0580B3010,0.018774157923798995,293.7
0580B3020,0.015214384508990264,287.6
0580B4010,0.01649076517150394,288.3
0580B4020,0.0119236883942766,286.9
0580B5010,0.03346527527887733,388.1
0580B6010,0.007563025210084007,308.3
0580B6020,0.019607843137254943,286.0
0580C1010,0.041147132169576106,327.4
0580C1020,0.01784936874183718,321.0
0580C1030,0.021320495185694677,267.4
0580C1040,0.025354213273676374,248.3
0580C1050,0.016111111111111076,273.4
0580C1060,0.029980657640232056,332.8
0580C1070,0.021178027796161514,206.1
0580C1080,0.01607915893630174,348.9
0580C1090,0.056395348837209314,262.8
0580C1100,0.010877447425670761,319.4
0580C1110,0.07998423955870759,284.7
0580C1120,0.020767778477029597,260.1
0580C1130,0.03981534910559725,239.0
0580C1140,0.02088305489260145,324.3
0580C1150,0.04671857619577313,216.4
0580C1160,0.10280373831775702,213.2
0580C1170,0.06964091403699668,233.0
0580C1180,0.02371273712737132,285.0
0580C1190,0.1035750083528233,218.9
0580C1200,0.019350811485642994,316.0
0580C1210,0.050156739811912265,256.3
0580C1220,0.23824650571791617,172.4
0580C1230,0.056761268781302165,291.1
0580C1240,0.03971812940422803,256.4
0580C1250,0.20711196540124943,173.8
0580C1260,0.2284722222222222,221.1
0580C1270,0.03218884120171672,290.6
0580C1280,0.04794007490636709,222.1
0580C1290,0.056876938986556325,286.5
0580C1300,0.05852560495216652,246.5
0580C1310,0.06383593298671286,178.1
0580C1320,0.06844305120167193,235.8
0580C1330,0.0669586983729662,255.7
0580C1340,0.0770042194092827,210.6
0580C1350,0.04402102496714844,265.9
0580C1360,0.08860759493670889,243.1
0580C1370,0.058595909342177954,247.9
0580C1380,0.2340726757904672,169.1
0580C1390,0.053962900505902245,252.4
0580C1400,0.30428134556574926,144.4
0580C1410,0.12870159453302965,240.1
0580C1420,0.04250559284116329,255.0
0580C1430,0.05386416861826693,274.2
0580C1440,0.05820105820105825,247.8
0580C1450,0.06978319783197828,199.7
0580C1460,0.35287152161042035,124.3
0580C1470,0.06622950819672135,252.4
0580C1480,0.03573792190602254,233.5
0580C1490,0.15742296918767507,238.1
0580C1500,0.062139654067905226,227.8
0580C1510,0.15426695842450766,169.7
0580C1520,0.07621247113163976,247.2
0580C1530,0.022727272727272707,269.1
0580C1540,0.04399524375743158,269.3
0580C1550,0.10847880299251866,233.9
0580C1560,0.06853226727584238,255.2
0580C1570,0.058520900321543445,263.0
0580C1580,0.025100401606425682,272.8
0580C1590,0.06732673267326728,208.8
0580C1600,0.08467741935483875,253.2
0580C1610,0.2747726184777406,168.5
0580C1620,0.08072768618533255,170.9
0580C1630,0.23030303030303034,159.4
0580C1640,0.030790762771168656,286.5
0580C1650,0.03298153034300788,282.8
0580C1660,0.23300970873786409,161.2
0580C1670,0.3106172839506173,162.5
0580C1680,0.3327289211242067,164.6
0580C1690,0.01673640167364021,297.4
0581A0010,0.030646235842771485,270.6
0581A0020,0.013461538461538414,230.0
0581A0030,0.01065022421524664,258.8
0581A0040,0.017931858936042988,286.9
0581A0050,0.02746478873239433,267.6
0581A0060,0.0202101859337106,285.7
0581A0070,0.014198782961460488,254.3
0581A0080,0.025535420098846795,280.6
0581A0090,0.0248508946322068,246.3
0581A0100,0.03930635838150287,264.6
0581B2010,0.016939582156973443,306.2
0581B2020,0.022463206816421333,263.3
0581B2030,0.011670313639679075,276.1
0581B2040,0.09400324149108585,206.0
0581B2050,0.024625267665952855,297.6
0581B3010,0.033314187248707605,269.9
0581B3020,0.016111111111111076,245.0
0581B3030,0.025316455696202556,247.3
0581B4010,0.019872813990461036,278.6
0581B4020,0.013605442176870763,275.7
0581B4030,0.01540913921360254,277.5
0581B5010,0.03583502366463831,304.1
0581B5020,0.014995313964386137,330.1
0581C1010,0.01342281879194629,280.3
0581C1020,0.14212982605006363,204.3
0581C1030,0.1528566023458191,183.2
0581C1040,0.012263099219620988,294.9
0581C1050,0.02453271028037385,273.7
0581C1060,0.05305466237942125,192.4
0581C1070,0.1785379568884724,191.3
0581C1080,0.016751269035533034,290.9
0581C1090,0.05124919923126203,215.4
0581C1100,0.351493848857645,164.1
0581C1110,0.0681388012618297,229.4
0581C1120,0.23080967402733965,166.7
0581C1130,0.1446051167964405,177.7
0581C1140,0.026512968299711837,245.4
0581C1150,0.04685714285714282,188.0
0581C1160,0.36961130742049475,166.2
0581C1170,0.24770642201834858,158.5
0581C1180,0.014925373134328401,270.5
0581C1190,0.030063291139240556,236.4
0581C1200,0.06015693112467302,232.3
0581C1210,0.0248152059134108,266.6
0581C1220,0.042719614921781,237.7
0581C1230,0.06158038147138967,220.7
0581C1240,0.15273037542662116,198.6
0581C1250,0.06615087040618961,215.7
0581C1260,0.1669822037107156,195.7
0581C1270,0.05411255411255411,240.0
0581C1280,0.12436762225969644,218.7
0581C1290,0.03987313094698686,271.5
0581C1300,0.04594272076372319,251.7
0581C1310,0.1395222584147665,206.3
0581C1320,0.09890109890109888,211.6
0581C1330,0.05400696864111498,249.3
0581C1340,0.15314885496183206,186.9
0581C1350,0.07009581442259205,226.0
0581C1360,0.08598409542743535,253.3
0581C1370,0.11978891820580473,248.2
0581C1380,0.12079207920792079,219.1
0581C1390,0.08983957219251337,213.3
0581C1400,0.07656612529002316,243.2
0581C1410,0.1624529316837009,191.1
0581C1420,0.07574031890660593,241.8
0581C1430,0.1900191938579654,205.6
0581C1440,0.07930258717660288,248.1
0581C1450,0.012933025404157084,314.6
0581C1460,0.08512990602542836,219.1
0581C1470,0.09010077059869592,231.6
0581C1480,0.021254536029030602,264.3
0581C1490,0.05013623978201631,253.4
0581C1500,0.07976756471209723,209.1
0581C1510,0.051490514905149,224.9
0581C1520,0.03235124205661466,219.1
0581C1530,0.022624434389140302,316.6
0581C1540,0.023255813953488413,268.2
0581C1550,0.02659279778393353,332.3
0581C1560,0.0930930930930931,246.0
0582A0010,0.01397949673811738,247.3
0582A0020,0.01416893732970026,258.8
0582A0030,0.027127003699136898,267.2
0582B2010,0.04398148148148151,279.7
0582C1010,0.0646840148698885,221.5
0582C1020,0.07151589242053791,226.2
0582C1030,0.047770700636942665,214.5
0582C1040,0.013623978201634857,287.8
0582C1050,0.04372515616127204,240.6
0583A0010,0.020646937370956686,259.0
0583A0020,0.025316455696202556,249.3
0583A0030,0.020618556701030966,259.9
0583A0040,0.01905717151454367,261.3
0583A0050,0.021693491952414323,243.6
0583A0060,0.013435700575815779,248.7
0583A0070,0.027697634160415485,208.8
0583B2010,0.01569713758079405,271.4
0583B2020,0.010779029887310165,256.7
0583C1010,0.02206531332744921,260.1
0583C1020,0.10955183340878227,178.9
0583C1030,0.026848798869524293,228.9
0583C1040,0.04337111877772304,240.0
0583C1050,0.055192878338278906,214.7
0583C1060,0.025851938895417148,238.7
0583C1070,0.19207440355843108,174.8
0583C1080,0.11074458058435444,223.2
0583C1090,0.22710068130204386,187.6
0583C1100,0.04347826086956519,248.1
0583C1110,0.2681721947776994,170.4
0583C1120,0.022292993630573243,249.5
0583C1130,0.012499999999999956,268.3
0583C1140,0.014132553606237774,253.0
0583C1150,0.012355848434925876,277.6
0584A0010,0.042092603728202005,244.3
0584C1010,0.03982777179763186,253.3
0584C1020,0.026521060842433664,224.4
0584C1030,0.08016586040082929,200.4
0584C1040,0.02631578947368418,225.1
0586A0010,0.027295285359801524,267.8
0586A0020,0.0350761085373924,254.6
0586A0030,0.029088558500323214,266.2
0586A0040,0.01304681504221028,282.0
0586C1010,0.10652920962199308,213.5
0586C1020,0.14745653573728268,239.1
0586C1030,0.011965811965811923,292.3
0586C1040,0.05078125,240.2
0586C1050,0.02352941176470591,255.6
0586C1060,0.09200603318250378,217.4
0586C1070,0.04058782365290414,214.8
0586C1080,0.05129619415333697,232.5
0586C1090,0.12393566698202463,209.1
0586C2010,0.012016021361815787,283.6
0586C2020,0.018844221105527637,257.3
0586C2030,0.025285972305839843,286.9
0586C3010,0.05591397849462365,205.0
0586C3020,0.042605288932419216,226.6
0604A0010,0.0456431535269709,242.4
0604A0020,0.04194528875379944,251.7
0604C1010,0.13814691151919867,214.4
0604C1020,0.04114621601763413,267.3
0617A0010,0.07754342431761785,257.6
0617A0020,0.07518248175182485,246.8
0617B2010,0.1370582617000955,247.9
0617C1010,0.07340173638516179,241.3
0617C1020,0.17909738717339663,230.5
0617C1030,0.09493670886075944,252.9
0642A0010,0.03208906352324825,240.3
0642C1010,0.1009076348104645,227.3
0642C1020,0.0273972602739726,238.0
0642C1030,0.04552058111380142,246.5
0643A0010,0.024128686327077764,257.6
0643A0020,0.036243822075782584,251.7
0643C1010,0.020636285468615623,316.5
0643C1020,0.05071174377224197,275.3
0643C1030,0.017827298050139273,263.2
0643C1040,0.08981168517624338,232.4
0643C1050,0.01632653061224487,287.3
0662A0010,0.02393340270551514,265.2
0662A0020,0.07031828275351593,240.8
0662A0030,0.036363636363636376,260.9
0662A0040,0.039814200398141986,259.7
0662B2010,0.13093145869947276,251.7
0662B2020,0.1808219178082192,227.0
0662B2030,0.08825729244577407,242.1
0662B3010,0.10857142857142854,254.9
0662B4010,0.11832611832611828,247.2
0662B5010,0.17934272300469478,220.7
0662C1010,0.17685851318944845,241.5
0662C1020,0.04872107186358099,268.7
0662C1030,0.11786666666666668,238.4
0662C1040,0.04904789382573571,262.9
0662C1050,0.10213940648723252,234.8
0662C1060,0.08298755186721996,254.6
0662C1070,0.13859649122807016,240.8
0662C1080,0.282910483484921,195.4
0662C1090,0.13337022689540678,220.2
0665A0010,0.05590778097982707,257.8
0665A0020,0.05591397849462365,259.6
0665A0030,0.024070021881838044,271.2
0665C1010,0.022677395757132457,286.4
0665C1020,0.0776470588235294,225.0
0665C1030,0.080563947633434,245.6
0665C2010,0.14472023559108116,228.5
0665C2020,0.06618030224075044,260.0
0680A0010,0.008241758241758212,271.6
0680A0020,0.038220551378446155,266.1
0680A0030,0.018276762402088753,277.8
0680A0040,0.10833333333333328,241.0
0680A0050,0.007328990228013033,271.3
0680A0060,0.04009433962264153,273.6
0680A0070,0.012987012987012991,258.0
0680A0080,0.011553273427471145,269.3
0680A0090,0.024268379728765166,251.5
0680A0100,0.026206896551724146,205.0
0680B2010,0.031392694063926974,280.0
0680B2020,0.06521739130434778,255.3
0680B3010,0.03275109170305679,266.8
0680B3020,0.0675105485232067,271.7
0680B4010,0.044183949504057685,234.6
0680B4020,0.06288156288156288,215.5
0680C1010,0.02509803921568632,266.1
0680C1020,0.036557930258717675,269.5
0680C1030,0.01330671989354626,275.9
0680C1040,0.10344827586206895,250.7
0680C1050,0.06664113366526236,261.8
0680C1060,0.06529850746268662,254.3
0680C1070,0.2901505646173149,173.7
0680C1080,0.03035795197100133,267.7
0680C1090,0.2532097004279601,171.8
0680C1100,0.22792362768496421,164.5
0680C1110,0.032945736434108475,265.6
0680C1120,0.020636792452830233,265.2
0680C1130,0.050928129462160854,260.6
0680C1140,0.07601977750309019,227.4
0680C1150,0.06788079470198671,257.9
0680C1160,0.05005107252298269,303.2
0680C1170,0.04338842975206614,252.9
0680C1180,0.05956344802071767,259.3
0680C1190,0.09836901121304786,236.5
0680C1200,0.06810284920083387,251.6
0680C1210,0.03584764749813296,283.5
0680C1220,0.18648960739030018,209.4
0680C1230,0.06795511221945139,237.8
0680C1240,0.16401006711409394,191.8
0680C1250,0.05280711506392444,247.1
0680C1260,0.049225159525979945,267.1
0680C1270,0.05226960110041268,251.7
0680C1280,0.0707692307692308,256.1
0680C1290,0.09068010075566746,226.3
0680C1300,0.031028851388132828,240.7
0680C1310,0.09687308399754757,210.0
0680C1320,0.08687381103360814,233.6
0680C1330,0.11304836895388082,232.1
0680C1340,0.09571788413098237,233.8
0680C1350,0.08400569530137636,267.5
0680C1360,0.09826046074283024,243.2
0680C1370,0.045592705167173286,236.8
0680C1380,0.046251993620414655,247.7
0680C1390,0.05428571428571427,268.9
0680C1400,0.07464162135442409,198.5
0680C1410,0.28555045871559637,183.4
0680C1420,0.09245742092457421,238.8
0680C1430,0.23053435114503817,189.4
0680C1440,0.08984910836762694,231.5
0680C1450,0.14758889430102284,189.2
0680C1460,0.05908513341804322,267.5
0680C1470,0.07008830022075052,290.1
0680C1480,0.04880774962742174,250.4
0680C1490,0.07394766780432305,231.8
0680C1500,0.05144124168514408,302.0
0680C1510,0.03640661938534284,320.4
0680C1520,0.10771581359816651,279.9
0680C1530,0.0494531621493105,277.6
0680C1540,0.014128035320088328,309.6
0680C1550,0.019230769230769273,273.5
0680C1560,0.02041587901701325,296.6
0680C1570,0.02219755826859049,287.6
0680C1580,0.07181088314005357,219.8
0682A0010,0.04767580452920139,241.7
0682A0020,0.031736526946107735,256.5
0682A0030,0.03358925143953939,262.3
0682A0040,0.08227424749163881,248.2
0682A0050,0.020295202952029467,255.6
0682A0060,0.04694167852062592,251.9
0682B2010,0.06883217324052593,249.6
0682B2020,0.0888888888888889,239.7
0682B3010,0.16666666666666663,213.3
0682B3020,0.15368421052631576,197.7
0682B4010,0.11187607573149738,220.8
0682C1010,0.08829054477144649,223.5
0682C1020,0.06114398422090728,240.7
0682C1030,0.12044198895027625,239.2
0682C1040,0.03400174367916309,256.9
0682C1050,0.13303964757709252,203.5
0682C1060,0.10928961748633881,236.3
0682C1070,0.04349859681945745,262.0
0682C1080,0.2617893345085941,180.0
0682C1090,0.2063166529942576,214.2
0683A0010,0.06921824104234531,244.3
0683A0020,0.030516431924882625,258.4
0683A0030,0.027349577324714103,262.0
0683A0040,0.08908045977011492,249.7
0683A0050,0.053665910808767925,267.2
0683A0060,0.056786703601108046,266.3
0683B2010,0.18694885361552027,213.1
0683B3010,0.11111111111111116,254.4
0683B4010,0.08900523560209428,249.7
0683B5010,0.055762081784386575,250.3
0683C1010,0.13893129770992363,238.6
0683C1020,0.05528341497550737,253.1
0683C1030,0.10897435897435892,235.3
0683C1040,0.06559405940594054,259.9
0683C1050,0.07514450867052025,259.4
0683C1060,0.06893617021276599,230.4
0683C1070,0.019079220240564077,290.7
0683C1080,0.07745779543197617,236.4
0683C1090,0.09492537313432836,240.6
0683C1100,0.011169024571854091,283.9
0683C1110,0.044973544973545,273.9
0683C1120,0.0864197530864198,253.9
0684A0010,0.08342189160467584,225.6
0684A0020,0.03835978835978837,250.9
0684B2010,0.09914642153644126,234.8
0684B3010,0.1265344664778093,216.9
0684C1010,0.16691842900302112,232.4
0684C1020,0.1125515615792575,223.7
0684C1030,0.13470149253731345,234.5
0685A0010,0.0565656565656566,246.6
0685A0020,0.07844690966719492,240.4
0685A0030,0.07852193995381063,235.7
0685A0040,0.10767590618336886,247.8
0685A0050,0.04372937293729373,237.7
0685A0060,0.02745512143611406,255.7
0685A0070,0.1589041095890411,189.3
0685B2010,0.10256410256410253,229.7
0685B3010,0.11730769230769234,213.1
0685B4010,0.08736349453978154,227.7
0685C1010,0.015722120658135275,279.9
0685C1020,0.08190772420943493,242.8
0685C1030,0.19796308084022918,181.2
0685C1040,0.07046223224351744,225.9
0685C1050,0.05987394957983194,244.1
0685C1060,0.05467372134038806,246.9
0685C1070,0.06887417218543046,226.1
0686A0010,0.14306428226196233,207.6
0686A0020,0.054711246200607855,250.9
0686A0030,0.02915316982878302,266.4
0686B2010,0.1632526381129733,201.8
0686C1010,0.027406886858749147,261.9
0686C1020,0.06342857142857139,245.1
0686C1030,0.1421850496602195,233.0
0686C1040,0.13209442491210444,193.3
0686C1050,0.07926574885273263,245.4
0686C1060,0.06616126809097178,245.2
0687A0010,0.02409638554216864,258.5
0687A0020,0.04572396274343782,230.2
0687A0030,0.045671438309475065,264.1
0687C1010,0.012658227848101222,270.7
0687C1020,0.08234126984126988,225.6
0687C1030,0.10399656209712071,225.3
