cum_jobs,length_density,f,freq
7.275957614183426e-12,0.06969584335810808,0.0003300278872736439,0.0
7.275957614183426e-12,1.1959754678571421,0.0003300278872736439,3.0
7.275957614183426e-12,1.6466900686935375,0.0003300278872736439,0.0
7.275957614183426e-12,1.9015141963565974,0.0003300278872736439,0.0
7.275957614183426e-12,2.3401151901238784,0.0003300278872736439,0.0
7.275957614183426e-12,2.6530401685979896,0.0003300278872736439,0.0
7.275957614183426e-12,3.5839088622079416,0.0003300278872736439,0.0
7.275957614183426e-12,5.19282211663031,0.0003300278872736439,0.0
7.275957614183426e-12,6.26486915896016,0.0003300278872736439,0.0
7.275957614183426e-12,7.16296446142168,0.0003300278872736439,0.0
7.275957614183426e-12,8.065710847476634,0.0003300278872736439,0.0
7.275957614183426e-12,9.092960520589198,0.0003300278872736439,0.0
7.275957614183426e-12,10.118053222823615,0.0003300278872736439,0.0
7.275957614183426e-12,11.520292718598707,0.0003300278872736439,0.0
7.275957614183426e-12,12.913382616976376,0.0003300278872736439,0.0
7.275957614183426e-12,14.25957374767508,0.0003300278872736439,0.0
7.275957614183426e-12,16.1002952487557,0.0003300278872736439,0.0
7.275957614183426e-12,18.36457230866222,0.0003300278872736439,0.0
7.275957614183426e-12,21.333628367561612,0.0003300278872736439,0.0
7.275957614183426e-12,24.095963954299837,0.0003300278872736439,0.0
7.275957614183426e-12,28.367049694680937,0.0031136034901039864,0.0
7.275957614183426e-12,32.14844535881037,0.0031136034901039864,0.0
7.275957614183426e-12,35.449510209211695,0.0031136034901039864,0.0
7.275957614183426e-12,43.221067617609215,0.0031136034901039864,0.0
7.275957614183426e-12,45.20423322929895,0.0031136034901039864,0.0
7.275957614183426e-12,49.16501709182676,0.014065769587912126,0.0
7.275957614183426e-12,58.33611774509549,0.014065769587912126,0.0
7.275957614183426e-12,58.61757651977216,0.013871448513833746,0.0
7.275957614183426e-12,76.59593422504283,0.013331584596172149,0.0
7.275957614183426e-12,105.69240610328004,0.013331584596172149,0.0
234.04140038858895,0.06969584335810808,0.0003300278872736439,0.0
234.04140038858895,1.1959754678571421,0.0003300278872736439,2581.0
234.04140038858895,1.6466900686935375,0.0003300278872736439,1710.0
234.04140038858895,1.9015141963565974,0.0003300278872736439,943.0
234.04140038858895,2.3401151901238784,0.0003300278872736439,680.0
234.04140038858895,2.6530401685979896,0.0003300278872736439,413.0
234.04140038858895,3.5839088622079416,0.0003300278872736439,205.0
234.04140038858895,5.19282211663031,0.0003300278872736439,81.0
234.04140038858895,6.26486915896016,0.0003300278872736439,49.0
234.04140038858895,7.16296446142168,0.0003300278872736439,12.0
234.04140038858895,8.065710847476634,0.0003300278872736439,4.0
234.04140038858895,9.092960520589198,0.0003300278872736439,4.0
234.04140038858895,10.118053222823615,0.0003300278872736439,4.0
234.04140038858895,11.520292718598707,0.0003300278872736439,15.0
234.04140038858895,12.913382616976376,0.0003300278872736439,11.0
234.04140038858895,14.25957374767508,0.0003300278872736439,0.0
234.04140038858895,16.1002952487557,0.0003300278872736439,0.0
234.04140038858895,18.36457230866222,0.0003300278872736439,4.0
234.04140038858895,21.333628367561612,0.0003300278872736439,8.0
234.04140038858895,24.095963954299837,0.0003300278872736439,0.0
234.04140038858895,28.367049694680937,0.0031136034901039864,0.0
234.04140038858895,32.14844535881037,0.0031136034901039864,12.0
234.04140038858895,35.449510209211695,0.0031136034901039864,0.0
234.04140038858895,43.221067617609215,0.0031136034901039864,0.0
234.04140038858895,45.20423322929895,0.0031136034901039864,0.0
234.04140038858895,49.16501709182676,0.014065769587912126,0.0
234.04140038858895,58.33611774509549,0.014065769587912126,0.0
234.04140038858895,58.61757651977216,0.013871448513833746,0.0
234.04140038858895,76.59593422504283,0.013331584596172149,0.0
234.04140038858895,105.69240610328004,0.013331584596172149,0.0
474.95864288126177,0.06969584335810808,0.0003300278872736439,0.0
474.95864288126177,1.1959754678571421,0.0003300278872736439,1177.0
474.95864288126177,1.6466900686935375,0.0003300278872736439,1528.0
474.95864288126177,1.9015141963565974,0.0003300278872736439,1035.0
474.95864288126177,2.3401151901238784,0.0003300278872736439,1194.0
474.95864288126177,2.6530401685979896,0.0003300278872736439,622.0
474.95864288126177,3.5839088622079416,0.0003300278872736439,534.0
474.95864288126177,5.19282211663031,0.0003300278872736439,438.0
474.95864288126177,6.26486915896016,0.0003300278872736439,129.0
474.95864288126177,7.16296446142168,0.0003300278872736439,20.0
474.95864288126177,8.065710847476634,0.0003300278872736439,28.0
474.95864288126177,9.092960520589198,0.0003300278872736439,0.0
474.95864288126177,10.118053222823615,0.0003300278872736439,0.0
474.95864288126177,11.520292718598707,0.0003300278872736439,0.0
474.95864288126177,12.913382616976376,0.0003300278872736439,0.0
474.95864288126177,14.25957374767508,0.0003300278872736439,0.0
474.95864288126177,16.1002952487557,0.0003300278872736439,0.0
474.95864288126177,18.36457230866222,0.0003300278872736439,0.0
474.95864288126177,21.333628367561612,0.0003300278872736439,4.0
474.95864288126177,24.095963954299837,0.0003300278872736439,0.0
474.95864288126177,28.367049694680937,0.0031136034901039864,0.0
474.95864288126177,32.14844535881037,0.0031136034901039864,0.0
474.95864288126177,35.449510209211695,0.0031136034901039864,0.0
474.95864288126177,43.221067617609215,0.0031136034901039864,0.0
474.95864288126177,45.20423322929895,0.0031136034901039864,0.0
474.95864288126177,49.16501709182676,0.014065769587912126,0.0
474.95864288126177,58.33611774509549,0.014065769587912126,0.0
474.95864288126177,58.61757651977216,0.013871448513833746,0.0
474.95864288126177,76.59593422504283,0.013331584596172149,0.0
474.95864288126177,105.69240610328004,0.013331584596172149,0.0
769.6677909017017,0.06969584335810808,0.0003300278872736439,0.0
769.6677909017017,1.1959754678571421,0.0003300278872736439,713.0
769.6677909017017,1.6466900686935375,0.0003300278872736439,1323.0
769.6677909017017,1.9015141963565974,0.0003300278872736439,667.0
769.6677909017017,2.3401151901238784,0.0003300278872736439,1041.0
769.6677909017017,2.6530401685979896,0.0003300278872736439,593.0
769.6677909017017,3.5839088622079416,0.0003300278872736439,525.0
769.6677909017017,5.19282211663031,0.0003300278872736439,510.0
769.6677909017017,6.26486915896016,0.0003300278872736439,431.0
769.6677909017017,7.16296446142168,0.0003300278872736439,214.0
769.6677909017017,8.065710847476634,0.0003300278872736439,692.0
769.6677909017017,9.092960520589198,0.0003300278872736439,60.0
769.6677909017017,10.118053222823615,0.0003300278872736439,0.0
769.6677909017017,11.520292718598707,0.0003300278872736439,16.0
769.6677909017017,12.913382616976376,0.0003300278872736439,14.0
769.6677909017017,14.25957374767508,0.0003300278872736439,0.0
769.6677909017017,16.1002952487557,0.0003300278872736439,0.0
769.6677909017017,18.36457230866222,0.0003300278872736439,0.0
769.6677909017017,21.333628367561612,0.0003300278872736439,0.0
769.6677909017017,24.095963954299837,0.0003300278872736439,0.0
769.6677909017017,28.367049694680937,0.0031136034901039864,0.0
769.6677909017017,32.14844535881037,0.0031136034901039864,0.0
769.6677909017017,35.449510209211695,0.0031136034901039864,0.0
769.6677909017017,43.221067617609215,0.0031136034901039864,0.0
769.6677909017017,45.20423322929895,0.0031136034901039864,0.0
769.6677909017017,49.16501709182676,0.014065769587912126,0.0
769.6677909017017,58.33611774509549,0.014065769587912126,0.0
769.6677909017017,58.61757651977216,0.013871448513833746,0.0
769.6677909017017,76.59593422504283,0.013331584596172149,0.0
769.6677909017017,105.69240610328004,0.013331584596172149,0.0
1128.3453892204197,0.06969584335810808,0.0003300278872736439,0.0
1128.3453892204197,1.1959754678571421,0.0003300278872736439,431.0
1128.3453892204197,1.6466900686935375,0.0003300278872736439,505.0
1128.3453892204197,1.9015141963565974,0.0003300278872736439,413.0
1128.3453892204197,2.3401151901238784,0.0003300278872736439,796.0
1128.3453892204197,2.6530401685979896,0.0003300278872736439,1139.0
1128.3453892204197,3.5839088622079416,0.0003300278872736439,662.0
1128.3453892204197,5.19282211663031,0.0003300278872736439,664.0
1128.3453892204197,6.26486915896016,0.0003300278872736439,841.0
1128.3453892204197,7.16296446142168,0.0003300278872736439,302.0
1128.3453892204197,8.065710847476634,0.0003300278872736439,289.0
1128.3453892204197,9.092960520589198,0.0003300278872736439,138.0
1128.3453892204197,10.118053222823615,0.0003300278872736439,63.0
1128.3453892204197,11.520292718598707,0.0003300278872736439,321.0
1128.3453892204197,12.913382616976376,0.0003300278872736439,42.0
1128.3453892204197,14.25957374767508,0.0003300278872736439,0.0
1128.3453892204197,16.1002952487557,0.0003300278872736439,73.0
1128.3453892204197,18.36457230866222,0.0003300278872736439,44.0
1128.3453892204197,21.333628367561612,0.0003300278872736439,0.0
1128.3453892204197,24.095963954299837,0.0003300278872736439,0.0
1128.3453892204197,28.367049694680937,0.0031136034901039864,14.0
1128.3453892204197,32.14844535881037,0.0031136034901039864,0.0
1128.3453892204197,35.449510209211695,0.0031136034901039864,0.0
1128.3453892204197,43.221067617609215,0.0031136034901039864,0.0
1128.3453892204197,45.20423322929895,0.0031136034901039864,0.0
1128.3453892204197,49.16501709182676,0.014065769587912126,0.0
1128.3453892204197,58.33611774509549,0.014065769587912126,0.0
1128.3453892204197,58.61757651977216,0.013871448513833746,0.0
1128.3453892204197,76.59593422504283,0.013331584596172149,0.0
1128.3453892204197,105.69240610328004,0.013331584596172149,0.0
1543.7907900810314,0.06969584335810808,0.0003300278872736439,0.0
1543.7907900810314,1.1959754678571421,0.0003300278872736439,526.0
1543.7907900810314,1.6466900686935375,0.0003300278872736439,317.0
1543.7907900810314,1.9015141963565974,0.0003300278872736439,362.0
1543.7907900810314,2.3401151901238784,0.0003300278872736439,683.0
1543.7907900810314,2.6530401685979896,0.0003300278872736439,519.0
1543.7907900810314,3.5839088622079416,0.0003300278872736439,572.0
1543.7907900810314,5.19282211663031,0.0003300278872736439,568.0
1543.7907900810314,6.26486915896016,0.0003300278872736439,384.0
1543.7907900810314,7.16296446142168,0.0003300278872736439,511.0
1543.7907900810314,8.065710847476634,0.0003300278872736439,169.0
1543.7907900810314,9.092960520589198,0.0003300278872736439,1363.0
1543.7907900810314,10.118053222823615,0.0003300278872736439,199.0
1543.7907900810314,11.520292718598707,0.0003300278872736439,174.0
1543.7907900810314,12.913382616976376,0.0003300278872736439,137.0
1543.7907900810314,14.25957374767508,0.0003300278872736439,73.0
1543.7907900810314,16.1002952487557,0.0003300278872736439,29.0
1543.7907900810314,18.36457230866222,0.0003300278872736439,63.0
1543.7907900810314,21.333628367561612,0.0003300278872736439,27.0
1543.7907900810314,24.095963954299837,0.0003300278872736439,0.0
1543.7907900810314,28.367049694680937,0.0031136034901039864,64.0
1543.7907900810314,32.14844535881037,0.0031136034901039864,2.0
1543.7907900810314,35.449510209211695,0.0031136034901039864,0.0
1543.7907900810314,43.221067617609215,0.0031136034901039864,24.0
1543.7907900810314,45.20423322929895,0.0031136034901039864,0.0
1543.7907900810314,49.16501709182676,0.014065769587912126,0.0
1543.7907900810314,58.33611774509549,0.014065769587912126,0.0
1543.7907900810314,58.61757651977216,0.013871448513833746,0.0
1543.7907900810314,76.59593422504283,0.013331584596172149,0.0
1543.7907900810314,105.69240610328004,0.013331584596172149,0.0
1975.1969890976034,0.06969584335810808,0.0003300278872736439,0.0
1975.1969890976034,1.1959754678571421,0.0003300278872736439,261.0
1975.1969890976034,1.6466900686935375,0.0003300278872736439,275.0
1975.1969890976034,1.9015141963565974,0.0003300278872736439,294.0
1975.1969890976034,2.3401151901238784,0.0003300278872736439,433.0
1975.1969890976034,2.6530401685979896,0.0003300278872736439,502.0
1975.1969890976034,3.5839088622079416,0.0003300278872736439,558.0
1975.1969890976034,5.19282211663031,0.0003300278872736439,554.0
1975.1969890976034,6.26486915896016,0.0003300278872736439,255.0
1975.1969890976034,7.16296446142168,0.0003300278872736439,598.0
1975.1969890976034,8.065710847476634,0.0003300278872736439,415.0
1975.1969890976034,9.092960520589198,0.0003300278872736439,550.0
1975.1969890976034,10.118053222823615,0.0003300278872736439,522.0
1975.1969890976034,11.520292718598707,0.0003300278872736439,552.0
1975.1969890976034,12.913382616976376,0.0003300278872736439,229.0
1975.1969890976034,14.25957374767508,0.0003300278872736439,120.0
1975.1969890976034,16.1002952487557,0.0003300278872736439,148.0
1975.1969890976034,18.36457230866222,0.0003300278872736439,143.0
1975.1969890976034,21.333628367561612,0.0003300278872736439,24.0
1975.1969890976034,24.095963954299837,0.0003300278872736439,6.0
1975.1969890976034,28.367049694680937,0.0031136034901039864,186.0
1975.1969890976034,32.14844535881037,0.0031136034901039864,38.0
1975.1969890976034,35.449510209211695,0.0031136034901039864,66.0
1975.1969890976034,43.221067617609215,0.0031136034901039864,3.0
1975.1969890976034,45.20423322929895,0.0031136034901039864,0.0
1975.1969890976034,49.16501709182676,0.014065769587912126,0.0
1975.1969890976034,58.33611774509549,0.014065769587912126,0.0
1975.1969890976034,58.61757651977216,0.013871448513833746,0.0
1975.1969890976034,76.59593422504283,0.013331584596172149,0.0
