median_distance_from_home,cum_jobs,f,freq
0.0,7.275957614183426e-12,-0.0005152043843247394,0.0
0.0,234.04140038858895,-0.0005152043843247394,0.0
0.0,474.95864288126177,-0.0005152043843247394,0.0
0.0,769.6677909017017,-0.0005152043843247394,0.0
0.0,1128.3453892204197,-0.0004211458957011013,0.0
0.0,1543.7907900810314,-0.0004211458957011013,0.0
0.0,1975.1969890976034,-0.0004211458957011013,0.0
0.0,2515.501800248203,-0.0004211458957011013,0.0
0.0,3000.1998378501885,0.00032505031693738434,0.0
0.0,3990.6327675699868,0.00032505031693738434,0.0
0.0,4775.948516162629,0.000334194237772972,0.0
0.0,5604.75992395731,0.000334194237772972,0.0
0.0,6673.110353604381,0.000334194237772972,0.0
0.0,7484.778023567196,0.0005126861573167553,0.0
0.0,8524.964644320688,0.0005126861573167553,0.0
0.0,9484.076494982022,0.0005126861573167553,0.0
0.0,12978.985530772647,0.0005126861573167553,0.0
0.0,15553.375390703339,0.0005126861573167553,0.0
0.0,18279.281360753674,0.0005126861573167553,0.0
0.0,22871.846037835305,0.0005126861573167553,0.0
0.0,25647.14059691455,0.0005126861573167553,0.0
0.0,36671.60510852793,0.001568574614496041,0.0
0.0,46845.420632828514,0.0018708251900380782,0.0
0.0,70607.73077972204,0.0018708251900380782,0.0
0.0,108268.44093943582,0.0018708251900380782,0.0
0.0,159874.9776715541,0.0018708251900380782,0.0
0.0,193356.25643192156,0.0018708251900380782,0.0
0.0,227534.66063029977,0.0018708251900380782,0.0
0.0,274537.99030035746,0.0018708251900380782,0.0
0.0,320872.7186681552,0.0018708251900380782,0.0
0.00820490427974363,7.275957614183426e-12,-0.0005152043843247394,3.0
0.00820490427974363,234.04140038858895,-0.0005152043843247394,2686.0
0.00820490427974363,474.95864288126177,-0.0005152043843247394,2749.0
0.00820490427974363,769.6677909017017,-0.0005152043843247394,2917.0
0.00820490427974363,1128.3453892204197,-0.0004211458957011013,2950.0
0.00820490427974363,1543.7907900810314,-0.0004211458957011013,3070.0
0.00820490427974363,1975.1969890976034,-0.0004211458957011013,3033.0
0.00820490427974363,2515.501800248203,-0.0004211458957011013,3048.0
0.00820490427974363,3000.1998378501885,0.00032505031693738434,2273.0
0.00820490427974363,3990.6327675699868,0.00032505031693738434,3024.0
0.00820490427974363,4775.948516162629,0.000334194237772972,3129.0
0.00820490427974363,5604.75992395731,0.000334194237772972,3314.0
0.00820490427974363,6673.110353604381,0.000334194237772972,3146.0
0.00820490427974363,7484.778023567196,0.0005126861573167553,3193.0
0.00820490427974363,8524.964644320688,0.0005126861573167553,3263.0
0.00820490427974363,9484.076494982022,0.0005126861573167553,3287.0
0.00820490427974363,12978.985530772647,0.0005126861573167553,3001.0
0.00820490427974363,15553.375390703339,0.0005126861573167553,3264.0
0.00820490427974363,18279.281360753674,0.0005126861573167553,3123.0
0.00820490427974363,22871.846037835305,0.0005126861573167553,2997.0
0.00820490427974363,25647.14059691455,0.0005126861573167553,3722.0
0.00820490427974363,36671.60510852793,0.001568574614496041,2962.0
0.00820490427974363,46845.420632828514,0.0018708251900380782,3114.0
0.00820490427974363,70607.73077972204,0.0018708251900380782,3734.0
0.00820490427974363,108268.44093943582,0.0018708251900380782,3053.0
0.00820490427974363,159874.9776715541,0.0018708251900380782,2726.0
0.00820490427974363,193356.25643192156,0.0018708251900380782,2793.0
0.00820490427974363,227534.66063029977,0.0018708251900380782,3131.0
0.00820490427974363,274537.99030035746,0.0018708251900380782,3480.0
0.00820490427974363,320872.7186681552,0.0018708251900380782,3439.0
0.10021666643044114,7.275957614183426e-12,-0.0005152043843247394,0.0
0.10021666643044114,234.04140038858895,-0.0005152043843247394,300.0
0.10021666643044114,474.95864288126177,-0.0005152043843247394,267.0
0.10021666643044114,769.6677909017017,-0.0005152043843247394,156.0
0.10021666643044114,1128.3453892204197,-0.0004211458957011013,199.0
0.10021666643044114,1543.7907900810314,-0.0004211458957011013,185.0
0.10021666643044114,1975.1969890976034,-0.0004211458957011013,184.0
0.10021666643044114,2515.501800248203,-0.0004211458957011013,143.0
0.10021666643044114,3000.1998378501885,0.00032505031693738434,170.0
0.10021666643044114,3990.6327675699868,0.00032505031693738434,217.0
0.10021666643044114,4775.948516162629,0.000334194237772972,164.0
0.10021666643044114,5604.75992395731,0.000334194237772972,113.0
0.10021666643044114,6673.110353604381,0.000334194237772972,136.0
0.10021666643044114,7484.778023567196,0.0005126861573167553,110.0
0.10021666643044114,8524.964644320688,0.0005126861573167553,96.0
0.10021666643044114,9484.076494982022,0.0005126861573167553,86.0
0.10021666643044114,12978.985530772647,0.0005126861573167553,181.0
0.10021666643044114,15553.375390703339,0.0005126861573167553,127.0
0.10021666643044114,18279.281360753674,0.0005126861573167553,97.0
0.10021666643044114,22871.846037835305,0.0005126861573167553,162.0
0.10021666643044114,25647.14059691455,0.0005126861573167553,81.0
0.10021666643044114,36671.60510852793,0.001568574614496041,179.0
0.10021666643044114,46845.420632828514,0.0018708251900380782,55.0
0.10021666643044114,70607.73077972204,0.0018708251900380782,73.0
0.10021666643044114,108268.44093943582,0.0018708251900380782,123.0
0.10021666643044114,159874.9776715541,0.0018708251900380782,113.0
0.10021666643044114,193356.25643192156,0.0018708251900380782,66.0
0.10021666643044114,227534.66063029977,0.0018708251900380782,51.0
0.10021666643044114,274537.99030035746,0.0018708251900380782,29.0
0.10021666643044114,320872.7186681552,0.0018708251900380782,37.0
0.20794507538821705,7.275957614183426e-12,-0.0005152043843247394,0.0
0.20794507538821705,234.04140038858895,-0.0005152043843247394,180.0
0.20794507538821705,474.95864288126177,-0.0005152043843247394,140.0
0.20794507538821705,769.6677909017017,-0.0005152043843247394,159.0
0.20794507538821705,1128.3453892204197,-0.0004211458957011013,132.0
0.20794507538821705,1543.7907900810314,-0.0004211458957011013,83.0
0.20794507538821705,1975.1969890976034,-0.0004211458957011013,99.0
0.20794507538821705,2515.501800248203,-0.0004211458957011013,80.0
0.20794507538821705,3000.1998378501885,0.00032505031693738434,162.0
0.20794507538821705,3990.6327675699868,0.00032505031693738434,146.0
0.20794507538821705,4775.948516162629,0.000334194237772972,111.0
0.20794507538821705,5604.75992395731,0.000334194237772972,154.0
0.20794507538821705,6673.110353604381,0.000334194237772972,106.0
0.20794507538821705,7484.778023567196,0.0005126861573167553,350.0
0.20794507538821705,8524.964644320688,0.0005126861573167553,62.0
0.20794507538821705,9484.076494982022,0.0005126861573167553,60.0
0.20794507538821705,12978.985530772647,0.0005126861573167553,142.0
0.20794507538821705,15553.375390703339,0.0005126861573167553,193.0
0.20794507538821705,18279.281360753674,0.0005126861573167553,220.0
0.20794507538821705,22871.846037835305,0.0005126861573167553,149.0
0.20794507538821705,25647.14059691455,0.0005126861573167553,55.0
0.20794507538821705,36671.60510852793,0.001568574614496041,216.0
0.20794507538821705,46845.420632828514,0.0018708251900380782,45.0
0.20794507538821705,70607.73077972204,0.0018708251900380782,97.0
0.20794507538821705,108268.44093943582,0.0018708251900380782,119.0
0.20794507538821705,159874.9776715541,0.0018708251900380782,85.0
0.20794507538821705,193356.25643192156,0.0018708251900380782,248.0
0.20794507538821705,227534.66063029977,0.0018708251900380782,125.0
0.20794507538821705,274537.99030035746,0.0018708251900380782,117.0
0.20794507538821705,320872.7186681552,0.0018708251900380782,78.0
0.3669432579268701,7.275957614183426e-12,-0.0005152043843247394,0.0
0.3669432579268701,234.04140038858895,-0.0005152043843247394,181.0
0.3669432579268701,474.95864288126177,-0.0005152043843247394,138.0
0.3669432579268701,769.6677909017017,-0.0005152043843247394,201.0
0.3669432579268701,1128.3453892204197,-0.0004211458957011013,125.0
0.3669432579268701,1543.7907900810314,-0.0004211458957011013,163.0
0.3669432579268701,1975.1969890976034,-0.0004211458957011013,136.0
0.3669432579268701,2515.501800248203,-0.0004211458957011013,111.0
0.3669432579268701,3000.1998378501885,0.00032505031693738434,134.0
0.3669432579268701,3990.6327675699868,0.00032505031693738434,134.0
0.3669432579268701,4775.948516162629,0.000334194237772972,148.0
0.3669432579268701,5604.75992395731,0.000334194237772972,95.0
0.3669432579268701,6673.110353604381,0.000334194237772972,157.0
0.3669432579268701,7484.778023567196,0.0005126861573167553,111.0
0.3669432579268701,8524.964644320688,0.0005126861573167553,108.0
0.3669432579268701,9484.076494982022,0.0005126861573167553,126.0
0.3669432579268701,12978.985530772647,0.0005126861573167553,132.0
0.3669432579268701,15553.375390703339,0.0005126861573167553,101.0
0.3669432579268701,18279.281360753674,0.0005126861573167553,213.0
0.3669432579268701,22871.846037835305,0.0005126861573167553,491.0
0.3669432579268701,25647.14059691455,0.0005126861573167553,99.0
0.3669432579268701,36671.60510852793,0.001568574614496041,218.0
0.3669432579268701,46845.420632828514,0.0018708251900380782,73.0
0.3669432579268701,70607.73077972204,0.0018708251900380782,61.0
0.3669432579268701,108268.44093943582,0.0018708251900380782,163.0
0.3669432579268701,159874.9776715541,0.0018708251900380782,100.0
0.3669432579268701,193356.25643192156,0.0018708251900380782,66.0
0.3669432579268701,227534.66063029977,0.0018708251900380782,40.0
0.3669432579268701,274537.99030035746,0.0018708251900380782,51.0
0.3669432579268701,320872.7186681552,0.0018708251900380782,49.0
0.4122962936980059,7.275957614183426e-12,-0.0005152043843247394,0.0
0.4122962936980059,234.04140038858895,-0.0005152043843247394,42.0
0.4122962936980059,474.95864288126177,-0.0005152043843247394,86.0
0.4122962936980059,769.6677909017017,-0.0005152043843247394,13.0
0.4122962936980059,1128.3453892204197,-0.0004211458957011013,142.0
0.4122962936980059,1543.7907900810314,-0.0004211458957011013,125.0
0.4122962936980059,1975.1969890976034,-0.0004211458957011013,101.0
