Lowest income group,evenness_income_resi,f,freq
0.039538822303282956,0.4588987163288103,-0.001573754005965088,141.0
0.039538822303282956,0.47326024962038443,-0.001573754005965088,20.0
0.039538822303282956,0.4956109956109956,-0.001573754005965088,81.0
0.039538822303282956,0.5064197530864197,-0.001573754005965088,14.0
0.039538822303282956,0.5265987549518958,-0.001573754005965088,100.0
0.039538822303282956,0.5706605222734255,-0.001573754005965088,961.0
0.039538822303282956,0.6212246302029584,-0.00195380063824929,50.0
0.039538822303282956,0.6666666666666665,-0.00195380063824929,160.0
0.039538822303282956,0.6692307692307692,-0.0026691769613274214,0.0
0.039538822303282956,0.9595959595959596,-0.0026691769613274214,26.0
0.04332186424773225,0.19999999999999996,-0.004757540065870408,0.0
0.04332186424773225,0.21094676402671164,-0.004798124368799598,0.0
0.04332186424773225,0.2250528040001724,-0.005041490431749077,0.0
0.04332186424773225,0.23279055742224525,-0.005041490431749077,0.0
0.04332186424773225,0.25032299741602065,-0.005041490431749077,0.0
0.04332186424773225,0.2626262626262626,-0.005041490431749077,0.0
0.04332186424773225,0.2794245858761988,-0.0018090097672093677,123.0
0.04332186424773225,0.29731232622798887,-0.0018090097672093677,106.0
0.04332186424773225,0.3098591549295774,-0.0018090097672093677,18.0
0.04332186424773225,0.33262411347517723,-0.00142800589369195,1954.0
0.04332186424773225,0.33333333333333326,-0.00142800589369195,0.0
0.04332186424773225,0.334625322997416,-0.00142800589369195,0.0
0.04332186424773225,0.3555555555555555,-0.00142800589369195,15.0
0.04332186424773225,0.36075600340903397,-0.00142800589369195,8.0
0.04332186424773225,0.3748479318734793,-0.00142800589369195,9.0
0.04332186424773225,0.381315885132679,-0.001580496538966795,46.0
0.04332186424773225,0.3933040123661843,-0.001580496538966795,52.0
0.04332186424773225,0.4082811747713047,-0.001580496538966795,53.0
0.04332186424773225,0.4184791137055519,-0.001580496538966795,0.0
0.04332186424773225,0.4355393349553933,-0.001580496538966795,98.0
0.04332186424773225,0.4588987163288103,-0.001573754005965088,64.0
0.04332186424773225,0.47326024962038443,-0.001573754005965088,12.0
0.04332186424773225,0.4956109956109956,-0.001573754005965088,76.0
0.04332186424773225,0.5064197530864197,-0.001573754005965088,8.0
0.04332186424773225,0.5265987549518958,-0.001573754005965088,22.0
0.04332186424773225,0.5706605222734255,-0.001573754005965088,26.0
0.04332186424773225,0.6212246302029584,-0.00195380063824929,3.0
0.04332186424773225,0.6666666666666665,-0.00195380063824929,4.0
0.04332186424773225,0.6692307692307692,-0.0026691769613274214,0.0
0.04332186424773225,0.9595959595959596,-0.0026691769613274214,14.0
0.0471306120315685,0.19999999999999996,-0.004757540065870408,0.0
0.0471306120315685,0.21094676402671164,-0.004798124368799598,0.0
0.0471306120315685,0.2250528040001724,-0.005041490431749077,0.0
0.0471306120315685,0.23279055742224525,-0.005041490431749077,0.0
0.0471306120315685,0.25032299741602065,-0.005041490431749077,0.0
0.0471306120315685,0.2626262626262626,-0.005041490431749077,0.0
0.0471306120315685,0.2794245858761988,-0.0018090097672093677,147.0
0.0471306120315685,0.29731232622798887,-0.0018090097672093677,707.0
0.0471306120315685,0.3098591549295774,-0.0018090097672093677,62.0
0.0471306120315685,0.33262411347517723,-0.00142800589369195,39.0
0.0471306120315685,0.33333333333333326,-0.00142800589369195,0.0
0.0471306120315685,0.334625322997416,-0.00142800589369195,14.0
0.0471306120315685,0.3555555555555555,-0.00142800589369195,78.0
0.0471306120315685,0.36075600340903397,-0.00142800589369195,55.0
0.0471306120315685,0.3748479318734793,-0.00142800589369195,68.0
0.0471306120315685,0.381315885132679,-0.001580496538966795,20.0
0.0471306120315685,0.3933040123661843,-0.001580496538966795,34.0
0.0471306120315685,0.4082811747713047,-0.001580496538966795,324.0
0.0471306120315685,0.4184791137055519,-0.001580496538966795,92.0
0.0471306120315685,0.4355393349553933,-0.001580496538966795,82.0
0.0471306120315685,0.4588987163288103,-0.001573754005965088,87.0
0.0471306120315685,0.47326024962038443,-0.001573754005965088,26.0
0.0471306120315685,0.4956109956109956,-0.001573754005965088,42.0
0.0471306120315685,0.5064197530864197,-0.001573754005965088,13.0
0.0471306120315685,0.5265987549518958,-0.001573754005965088,11.0
0.0471306120315685,0.5706605222734255,-0.001573754005965088,735.0
0.0471306120315685,0.6212246302029584,-0.00195380063824929,72.0
0.0471306120315685,0.6666666666666665,-0.00195380063824929,62.0
0.0471306120315685,0.6692307692307692,-0.0026691769613274214,0.0
0.0471306120315685,0.9595959595959596,-0.0026691769613274214,12.0
0.049822695035460995,0.19999999999999996,-0.004757540065870408,0.0
0.049822695035460995,0.21094676402671164,-0.004798124368799598,0.0
0.049822695035460995,0.2250528040001724,-0.005041490431749077,0.0
0.049822695035460995,0.23279055742224525,-0.005041490431749077,0.0
0.049822695035460995,0.25032299741602065,-0.005041490431749077,0.0
0.049822695035460995,0.2626262626262626,-0.005041490431749077,0.0
0.049822695035460995,0.2794245858761988,-0.0018090097672093677,1052.0
0.049822695035460995,0.29731232622798887,-0.0018090097672093677,38.0
0.049822695035460995,0.3098591549295774,-0.0018090097672093677,51.0
0.049822695035460995,0.33262411347517723,-0.00142800589369195,54.0
0.049822695035460995,0.33333333333333326,-0.00142800589369195,0.0
0.049822695035460995,0.334625322997416,-0.00142800589369195,4.0
0.049822695035460995,0.3555555555555555,-0.00142800589369195,59.0
0.049822695035460995,0.36075600340903397,-0.00142800589369195,12.0
0.049822695035460995,0.3748479318734793,-0.00142800589369195,19.0
0.049822695035460995,0.381315885132679,-0.001580496538966795,4.0
0.049822695035460995,0.3933040123661843,-0.001580496538966795,23.0
0.049822695035460995,0.4082811747713047,-0.001580496538966795,45.0
0.049822695035460995,0.4184791137055519,-0.001580496538966795,28.0
0.049822695035460995,0.4355393349553933,-0.001580496538966795,72.0
0.049822695035460995,0.4588987163288103,-0.001573754005965088,106.0
0.049822695035460995,0.47326024962038443,-0.001573754005965088,37.0
0.049822695035460995,0.4956109956109956,-0.001573754005965088,113.0
0.049822695035460995,0.5064197530864197,-0.001573754005965088,41.0
0.049822695035460995,0.5265987549518958,-0.001573754005965088,870.0
0.049822695035460995,0.5706605222734255,-0.001573754005965088,43.0
0.049822695035460995,0.6212246302029584,-0.00195380063824929,98.0
0.049822695035460995,0.6666666666666665,-0.00195380063824929,24.0
0.049822695035460995,0.6692307692307692,-0.0026691769613274214,0.0
0.049822695035460995,0.9595959595959596,-0.0026691769613274214,18.0
0.050139664804469276,0.19999999999999996,-0.004757540065870408,0.0
0.050139664804469276,0.21094676402671164,-0.004798124368799598,0.0
0.050139664804469276,0.2250528040001724,-0.005041490431749077,0.0
0.050139664804469276,0.23279055742224525,-0.005041490431749077,0.0
0.050139664804469276,0.25032299741602065,-0.005041490431749077,0.0
0.050139664804469276,0.2626262626262626,-0.005041490431749077,0.0
0.050139664804469276,0.2794245858761988,-0.0018090097672093677,71.0
0.050139664804469276,0.29731232622798887,-0.0018090097672093677,48.0
0.050139664804469276,0.3098591549295774,-0.0018090097672093677,32.0
0.050139664804469276,0.33262411347517723,-0.00142800589369195,31.0
0.050139664804469276,0.33333333333333326,-0.00142800589369195,0.0
0.050139664804469276,0.334625322997416,-0.00142800589369195,22.0
0.050139664804469276,0.3555555555555555,-0.00142800589369195,0.0
0.050139664804469276,0.36075600340903397,-0.00142800589369195,6.0
0.050139664804469276,0.3748479318734793,-0.00142800589369195,0.0
0.050139664804469276,0.381315885132679,-0.001580496538966795,14.0
0.050139664804469276,0.3933040123661843,-0.001580496538966795,4.0
0.050139664804469276,0.4082811747713047,-0.001580496538966795,12.0
0.050139664804469276,0.4184791137055519,-0.001580496538966795,7.0
0.050139664804469276,0.4355393349553933,-0.001580496538966795,71.0
0.050139664804469276,0.4588987163288103,-0.001573754005965088,8.0
0.050139664804469276,0.47326024962038443,-0.001573754005965088,27.0
0.050139664804469276,0.4956109956109956,-0.001573754005965088,4.0
0.050139664804469276,0.5064197530864197,-0.001573754005965088,0.0
0.050139664804469276,0.5265987549518958,-0.001573754005965088,0.0
0.050139664804469276,0.5706605222734255,-0.001573754005965088,12.0
0.050139664804469276,0.6212246302029584,-0.00195380063824929,0.0
0.050139664804469276,0.6666666666666665,-0.00195380063824929,3428.0
0.050139664804469276,0.6692307692307692,-0.0026691769613274214,0.0
0.050139664804469276,0.9595959595959596,-0.0026691769613274214,18.0
0.05499546325234399,0.19999999999999996,-0.00195505650775963,0.0
0.05499546325234399,0.21094676402671164,-0.001995640810688821,0.0
0.05499546325234399,0.2250528040001724,-0.0022390068736382993,0.0
0.05499546325234399,0.23279055742224525,-0.0022390068736382993,0.0
0.05499546325234399,0.25032299741602065,-0.0022390068736382993,0.0
0.05499546325234399,0.2626262626262626,-0.0022390068736382993,213.0
0.05499546325234399,0.2794245858761988,-0.0012706870838941234,345.0
0.05499546325234399,0.29731232622798887,-0.0012706870838941234,161.0
0.05499546325234399,0.3098591549295774,-0.0012706870838941234,100.0
0.05499546325234399,0.33262411347517723,-0.001297659261376632,221.0
0.05499546325234399,0.33333333333333326,-0.001297659261376632,0.0
0.05499546325234399,0.334625322997416,-0.001297659261376632,4.0
0.05499546325234399,0.3555555555555555,-0.001297659261376632,198.0
0.05499546325234399,0.36075600340903397,-0.001297659261376632,26.0
0.05499546325234399,0.3748479318734793,-0.001297659261376632,60.0
0.05499546325234399,0.381315885132679,-0.001580496538966795,60.0
0.05499546325234399,0.3933040123661843,-0.001580496538966795,84.0
0.05499546325234399,0.4082811747713047,-0.001580496538966795,361.0
0.05499546325234399,0.4184791137055519,-0.001580496538966795,77.0
0.05499546325234399,0.4355393349553933,-0.001580496538966795,49.0
0.05499546325234399,0.4588987163288103,-0.001573754005965088,172.0
0.05499546325234399,0.47326024962038443,-0.001573754005965088,121.0
0.05499546325234399,0.4956109956109956,-0.001573754005965088,72.0
0.05499546325234399,0.5064197530864197,-0.001573754005965088,38.0
0.05499546325234399,0.5265987549518958,-0.001573754005965088,100.0
0.05499546325234399,0.5706605222734255,-0.001573754005965088,135.0
0.05499546325234399,0.6212246302029584,-0.00195380063824929,127.0
0.05499546325234399,0.6666666666666665,-0.00195380063824929,42.0
0.05499546325234399,0.6692307692307692,-0.0026691769613274214,4.0
0.05499546325234399,0.9595959595959596,-0.0026691769613274214,36.0
0.058737277902363286,0.19999999999999996,-0.00012186485389888821,0.0
0.058737277902363286,0.21094676402671164,-0.00016244915682807844,0.0
0.058737277902363286,0.2250528040001724,-0.00040581521977755674,0.0
0.058737277902363286,0.23279055742224525,-0.00040581521977755674,0.0
0.058737277902363286,0.25032299741602065,-0.00040581521977755674,0.0
0.058737277902363286,0.2626262626262626,-0.00040581521977755674,357.0
0.058737277902363286,0.2794245858761988,-0.0012706870838941234,145.0
0.058737277902363286,0.29731232622798887,-0.0012706870838941234,180.0
0.058737277902363286,0.3098591549295774,-0.0012706870838941234,73.0
0.058737277902363286,0.33262411347517723,-0.001297659261376632,196.0
0.058737277902363286,0.33333333333333326,-0.001297659261376632,0.0
0.058737277902363286,0.334625322997416,-0.001297659261376632,19.0
0.058737277902363286,0.3555555555555555,-0.001297659261376632,176.0
0.058737277902363286,0.36075600340903397,-0.001297659261376632,7.0
0.058737277902363286,0.3748479318734793,-0.001297659261376632,114.0
0.058737277902363286,0.381315885132679,-0.001580496538966795,56.0
0.058737277902363286,0.3933040123661843,-0.001580496538966795,40.0
0.058737277902363286,0.4082811747713047,-0.001580496538966795,127.0
0.058737277902363286,0.4184791137055519,-0.001580496538966795,283.0
0.058737277902363286,0.4355393349553933,-0.001580496538966795,57.0
0.058737277902363286,0.4588987163288103,-0.001573754005965088,125.0
0.058737277902363286,0.47326024962038443,-0.001573754005965088,51.0
0.058737277902363286,0.4956109956109956,-0.001573754005965088,44.0
0.058737277902363286,0.5064197530864197,-0.001573754005965088,8.0
0.058737277902363286,0.5265987549518958,-0.001573754005965088,64.0
0.058737277902363286,0.5706605222734255,-0.001573754005965088,130.0
0.058737277902363286,0.6212246302029584,-0.00195380063824929,140.0
0.058737277902363286,0.6666666666666665,-0.00195380063824929,15.0
0.058737277902363286,0.6692307692307692,-0.0026691769613274214,10.0
0.058737277902363286,0.9595959595959596,-0.0026691769613274214,63.0
0.05989403681117028,0.19999999999999996,-0.00012186485389888821,0.0
0.05989403681117028,0.21094676402671164,-0.00016244915682807844,0.0
0.05989403681117028,0.2250528040001724,-0.00040581521977755674,0.0
0.05989403681117028,0.23279055742224525,-0.00040581521977755674,0.0
0.05989403681117028,0.25032299741602065,-0.00040581521977755674,0.0
0.05989403681117028,0.2626262626262626,-0.00040581521977755674,224.0
0.05989403681117028,0.2794245858761988,-0.0012706870838941234,54.0
0.05989403681117028,0.29731232622798887,-0.0012706870838941234,58.0
0.05989403681117028,0.3098591549295774,-0.0012706870838941234,10.0
0.05989403681117028,0.33262411347517723,-0.001297659261376632,111.0
0.05989403681117028,0.33333333333333326,-0.001297659261376632,0.0
0.05989403681117028,0.334625322997416,-0.001297659261376632,0.0
0.05989403681117028,0.3555555555555555,-0.001297659261376632,51.0
0.05989403681117028,0.36075600340903397,-0.001297659261376632,51.0
0.05989403681117028,0.3748479318734793,-0.001297659261376632,2.0
0.05989403681117028,0.381315885132679,-0.001580496538966795,24.0
0.05989403681117028,0.3933040123661843,-0.001580496538966795,44.0
0.05989403681117028,0.4082811747713047,-0.001580496538966795,143.0
0.05989403681117028,0.4184791137055519,-0.001580496538966795,0.0
0.05989403681117028,0.4355393349553933,-0.001580496538966795,46.0
0.05989403681117028,0.4588987163288103,-0.001573754005965088,50.0
0.05989403681117028,0.47326024962038443,-0.001573754005965088,1740.0
0.05989403681117028,0.4956109956109956,-0.001573754005965088,8.0
0.05989403681117028,0.5064197530864197,-0.001573754005965088,4.0
0.05989403681117028,0.5265987549518958,-0.001573754005965088,0.0
0.05989403681117028,0.5706605222734255,-0.001573754005965088,34.0
0.05989403681117028,0.6212246302029584,-0.00195380063824929,18.0
0.05989403681117028,0.6666666666666665,-0.00195380063824929,20.0
0.05989403681117028,0.6692307692307692,-0.0026691769613274214,0.0
0.05989403681117028,0.9595959595959596,-0.0026691769613274214,14.0
0.06242206982543641,0.19999999999999996,-0.00012186485389888821,0.0
0.06242206982543641,0.21094676402671164,-0.00016244915682807844,0.0
0.06242206982543641,0.2250528040001724,-0.00040581521977755674,0.0
0.06242206982543641,0.23279055742224525,-0.00040581521977755674,0.0
0.06242206982543641,0.25032299741602065,-0.00040581521977755674,0.0
0.06242206982543641,0.2626262626262626,-0.00040581521977755674,1269.0
0.06242206982543641,0.2794245858761988,-0.0012706870838941234,90.0
0.06242206982543641,0.29731232622798887,-0.0012706870838941234,104.0
0.06242206982543641,0.3098591549295774,-0.0012706870838941234,37.0
0.06242206982543641,0.33262411347517723,-0.001297659261376632,79.0
0.06242206982543641,0.33333333333333326,-0.001297659261376632,0.0
0.06242206982543641,0.334625322997416,-0.001297659261376632,0.0
0.06242206982543641,0.3555555555555555,-0.001297659261376632,71.0
0.06242206982543641,0.36075600340903397,-0.001297659261376632,2.0
0.06242206982543641,0.3748479318734793,-0.001297659261376632,118.0
0.06242206982543641,0.381315885132679,-0.001580496538966795,0.0
0.06242206982543641,0.3933040123661843,-0.001580496538966795,26.0
0.06242206982543641,0.4082811747713047,-0.001580496538966795,72.0
0.06242206982543641,0.4184791137055519,-0.001580496538966795,43.0
0.06242206982543641,0.4355393349553933,-0.001580496538966795,188.0
0.06242206982543641,0.4588987163288103,-0.001573754005965088,144.0
0.06242206982543641,0.47326024962038443,-0.001573754005965088,7.0
0.06242206982543641,0.4956109956109956,-0.001573754005965088,75.0
0.06242206982543641,0.5064197530864197,-0.001573754005965088,0.0
0.06242206982543641,0.5265987549518958,-0.001573754005965088,79.0
0.06242206982543641,0.5706605222734255,-0.001573754005965088,96.0
0.06242206982543641,0.6212246302029584,-0.00195380063824929,13.0
0.06242206982543641,0.6666666666666665,-0.00195380063824929,0.0
0.06242206982543641,0.6692307692307692,-0.0026691769613274214,0.0
0.06242206982543641,0.9595959595959596,-0.0026691769613274214,15.0
0.06259796238244514,0.19999999999999996,-0.00012186485389888821,0.0
0.06259796238244514,0.21094676402671164,-0.00016244915682807844,0.0
0.06259796238244514,0.2250528040001724,-0.00040581521977755674,0.0
0.06259796238244514,0.23279055742224525,-0.00040581521977755674,0.0
0.06259796238244514,0.25032299741602065,-0.00040581521977755674,111.0
0.06259796238244514,0.2626262626262626,-0.00040581521977755674,0.0
0.06259796238244514,0.2794245858761988,-0.0012706870838941234,136.0
0.06259796238244514,0.29731232622798887,-0.0012706870838941234,81.0
0.06259796238244514,0.3098591549295774,-0.0012706870838941234,30.0
0.06259796238244514,0.33262411347517723,-0.001297659261376632,0.0
0.06259796238244514,0.33333333333333326,-0.001297659261376632,0.0
0.06259796238244514,0.334625322997416,-0.001297659261376632,961.0
0.06259796238244514,0.3555555555555555,-0.001297659261376632,31.0
0.06259796238244514,0.36075600340903397,-0.001297659261376632,0.0
0.06259796238244514,0.3748479318734793,-0.001297659261376632,8.0
0.06259796238244514,0.381315885132679,-0.001580496538966795,0.0
0.06259796238244514,0.3933040123661843,-0.001580496538966795,30.0
0.06259796238244514,0.4082811747713047,-0.001580496538966795,12.0
0.06259796238244514,0.4184791137055519,-0.001580496538966795,15.0
0.06259796238244514,0.4355393349553933,-0.001580496538966795,0.0
0.06259796238244514,0.4588987163288103,-0.001573754005965088,27.0
0.06259796238244514,0.47326024962038443,-0.001573754005965088,16.0
0.06259796238244514,0.4956109956109956,-0.001573754005965088,0.0
0.06259796238244514,0.5064197530864197,-0.001573754005965088,25.0
0.06259796238244514,0.5265987549518958,-0.001573754005965088,0.0
0.06259796238244514,0.5706605222734255,-0.001573754005965088,70.0
0.06259796238244514,0.6212246302029584,-0.00195380063824929,69.0
0.06259796238244514,0.6666666666666665,-0.00195380063824929,7.0
0.06259796238244514,0.6692307692307692,-0.0026691769613274214,0.0
0.06259796238244514,0.9595959595959596,-0.0026691769613274214,1150.0
0.06570235628797527,0.19999999999999996,-0.00012186485389888821,0.0
0.06570235628797527,0.21094676402671164,-0.00016244915682807844,0.0
0.06570235628797527,0.2250528040001724,-0.00040581521977755674,0.0
0.06570235628797527,0.23279055742224525,-0.00040581521977755674,0.0
0.06570235628797527,0.25032299741602065,-0.00040581521977755674,351.0
0.06570235628797527,0.2626262626262626,-0.00040581521977755674,66.0
0.06570235628797527,0.2794245858761988,-0.0012706870838941234,82.0
0.06570235628797527,0.29731232622798887,-0.0012706870838941234,175.0
0.06570235628797527,0.3098591549295774,-0.0012706870838941234,54.0
0.06570235628797527,0.33262411347517723,-0.001297659261376632,261.0
0.06570235628797527,0.33333333333333326,-0.001297659261376632,0.0
0.06570235628797527,0.334625322997416,-0.001297659261376632,23.0
0.06570235628797527,0.3555555555555555,-0.001297659261376632,284.0
0.06570235628797527,0.36075600340903397,-0.001297659261376632,0.0
0.06570235628797527,0.3748479318734793,-0.001297659261376632,8.0
0.06570235628797527,0.381315885132679,-0.001580496538966795,38.0
0.06570235628797527,0.3933040123661843,-0.001580496538966795,71.0
0.06570235628797527,0.4082811747713047,-0.001580496538966795,54.0
0.06570235628797527,0.4184791137055519,-0.001580496538966795,1136.0
0.06570235628797527,0.4355393349553933,-0.001580496538966795,85.0
0.06570235628797527,0.4588987163288103,-0.001573754005965088,112.0
0.06570235628797527,0.47326024962038443,-0.001573754005965088,15.0
0.06570235628797527,0.4956109956109956,-0.001573754005965088,37.0
0.06570235628797527,0.5064197530864197,-0.001573754005965088,8.0
0.06570235628797527,0.5265987549518958,-0.001573754005965088,265.0
0.06570235628797527,0.5706605222734255,-0.001573754005965088,8.0
0.06570235628797527,0.6212246302029584,-0.00195380063824929,8.0
0.06570235628797527,0.6666666666666665,-0.00195380063824929,16.0
0.06570235628797527,0.6692307692307692,-0.0026691769613274214,0.0
0.06570235628797527,0.9595959595959596,-0.0026691769613274214,6.0
0.06981386065079144,0.19999999999999996,-0.00012186485389888821,0.0
0.06981386065079144,0.21094676402671164,-0.00016244915682807844,0.0
0.06981386065079144,0.2250528040001724,-0.00040581521977755674,0.0
0.06981386065079144,0.23279055742224525,-0.00040581521977755674,0.0
0.06981386065079144,0.25032299741602065,-0.00040581521977755674,568.0
0.06981386065079144,0.2626262626262626,-0.00040581521977755674,96.0
0.06981386065079144,0.2794245858761988,-0.0012706870838941234,209.0
0.06981386065079144,0.29731232622798887,-0.0012706870838941234,124.0
0.06981386065079144,0.3098591549295774,-0.0012706870838941234,133.0
0.06981386065079144,0.33262411347517723,-0.001297659261376632,251.0
0.06981386065079144,0.33333333333333326,-0.001297659261376632,0.0
0.06981386065079144,0.334625322997416,-0.001297659261376632,51.0
0.06981386065079144,0.3555555555555555,-0.001297659261376632,156.0
0.06981386065079144,0.36075600340903397,-0.001297659261376632,106.0
0.06981386065079144,0.3748479318734793,-0.001297659261376632,80.0
0.06981386065079144,0.381315885132679,-0.001580496538966795,49.0
0.06981386065079144,0.3933040123661843,-0.001580496538966795,79.0
0.06981386065079144,0.4082811747713047,-0.001580496538966795,246.0
0.06981386065079144,0.4184791137055519,-0.001580496538966795,20.0
0.06981386065079144,0.4355393349553933,-0.001580496538966795,76.0
0.06981386065079144,0.4588987163288103,-0.001573754005965088,113.0
0.06981386065079144,0.47326024962038443,-0.001573754005965088,138.0
0.06981386065079144,0.4956109956109956,-0.001573754005965088,175.0
0.06981386065079144,0.5064197530864197,-0.001573754005965088,48.0
0.06981386065079144,0.5265987549518958,-0.001573754005965088,220.0
0.06981386065079144,0.5706605222734255,-0.001573754005965088,124.0
0.06981386065079144,0.6212246302029584,-0.00195380063824929,66.0
0.06981386065079144,0.6666666666666665,-0.00195380063824929,57.0
0.06981386065079144,0.6692307692307692,-0.0026691769613274214,12.0
0.06981386065079144,0.9595959595959596,-0.0026691769613274214,37.0
0.07135975777594275,0.19999999999999996,-0.0003077106216616398,0.0
0.07135975777594275,0.21094676402671164,-4.954559320788889e-05,0.0
0.07135975777594275,0.2250528040001724,-4.954559320788889e-05,0.0
0.07135975777594275,0.23279055742224525,-4.954559320788889e-05,0.0
0.07135975777594275,0.25032299741602065,-4.954559320788889e-05,119.0
0.07135975777594275,0.2626262626262626,-4.954559320788889e-05,28.0
0.07135975777594275,0.2794245858761988,-0.0009144174573244556,53.0
0.07135975777594275,0.29731232622798887,-0.0009144174573244556,18.0
0.07135975777594275,0.3098591549295774,-0.0009144174573244556,78.0
0.07135975777594275,0.33262411347517723,-0.0009413896348069642,80.0
