cum_jobs,gsi,f,freq
474.95864288126177,0.04363605542764597,-0.0011855294531711185,0.0
474.95864288126177,0.050824581169582925,-0.0011855294531711185,4.0
474.95864288126177,0.059876970880121484,-0.0011855294531711185,0.0
474.95864288126177,0.06399464132580931,-0.0011855294531711185,0.0
474.95864288126177,0.07411248263332694,-0.0011855294531711185,0.0
474.95864288126177,0.08068243524318078,-0.0011855294531711185,0.0
474.95864288126177,0.08762579905658562,-0.0011855294531711185,0.0
474.95864288126177,0.10146011194402631,-0.006130494089333627,0.0
474.95864288126177,0.1047813628388075,-0.000354861410043791,0.0
474.95864288126177,0.123594230110364,-0.000354861410043791,0.0
474.95864288126177,0.13915624194560522,0.009994189684475163,0.0
474.95864288126177,0.162694952985897,0.009994189684475163,0.0
474.95864288126177,0.21456622390930616,0.009994189684475163,0.0
769.6677909017017,3.134920619526915e-05,-0.00046046940562558626,4.0
769.6677909017017,0.0012155987059223744,-0.00046046940562558626,671.0
769.6677909017017,0.001846227081971047,-0.00046046940562558626,938.0
769.6677909017017,0.002379503170401809,-0.00046046940562558626,1320.0
769.6677909017017,0.0029266730275055303,-0.00046046940562558626,651.0
769.6677909017017,0.003878332155248701,-0.00046046940562558626,747.0
769.6677909017017,0.0061948183729832115,-0.00046046940562558626,302.0
769.6677909017017,0.012641923479655405,-0.00046046940562558626,289.0
769.6677909017017,0.015412419191529324,-0.00046046940562558626,209.0
769.6677909017017,0.018431421647745597,-0.00046046940562558626,603.0
769.6677909017017,0.020696022984908462,-0.0011855294531711185,179.0
769.6677909017017,0.022838928656372763,-0.0011855294531711185,572.0
769.6677909017017,0.0251473546510948,-0.0011855294531711185,53.0
769.6677909017017,0.02802063944720732,-0.0011855294531711185,127.0
769.6677909017017,0.03131891724222554,-0.0011855294531711185,39.0
769.6677909017017,0.03442988610849952,-0.0011855294531711185,89.0
769.6677909017017,0.03756364433824816,-0.0011855294531711185,0.0
769.6677909017017,0.04363605542764597,-0.0011855294531711185,6.0
769.6677909017017,0.050824581169582925,-0.0011855294531711185,0.0
769.6677909017017,0.059876970880121484,-0.0011855294531711185,0.0
769.6677909017017,0.06399464132580931,-0.0011855294531711185,0.0
769.6677909017017,0.07411248263332694,-0.0011855294531711185,0.0
769.6677909017017,0.08068243524318078,-0.0011855294531711185,0.0
769.6677909017017,0.08762579905658562,-0.0011855294531711185,0.0
769.6677909017017,0.10146011194402631,-0.006130494089333627,0.0
769.6677909017017,0.1047813628388075,-0.000354861410043791,0.0
769.6677909017017,0.123594230110364,-0.000354861410043791,0.0
769.6677909017017,0.13915624194560522,0.009994189684475163,0.0
769.6677909017017,0.162694952985897,0.009994189684475163,0.0
769.6677909017017,0.21456622390930616,0.009994189684475163,0.0
1128.3453892204197,3.134920619526915e-05,-0.00046046940562558626,0.0
1128.3453892204197,0.0012155987059223744,-0.00046046940562558626,388.0
1128.3453892204197,0.001846227081971047,-0.00046046940562558626,587.0
1128.3453892204197,0.002379503170401809,-0.00046046940562558626,1152.0
1128.3453892204197,0.0029266730275055303,-0.00046046940562558626,431.0
1128.3453892204197,0.003878332155248701,-0.00046046940562558626,673.0
1128.3453892204197,0.0061948183729832115,-0.00046046940562558626,374.0
1128.3453892204197,0.012641923479655405,-0.00046046940562558626,432.0
1128.3453892204197,0.015412419191529324,-0.00046046940562558626,677.0
1128.3453892204197,0.018431421647745597,-0.00046046940562558626,329.0
1128.3453892204197,0.020696022984908462,-0.0011855294531711185,126.0
1128.3453892204197,0.022838928656372763,-0.0011855294531711185,646.0
1128.3453892204197,0.0251473546510948,-0.0011855294531711185,219.0
1128.3453892204197,0.02802063944720732,-0.0011855294531711185,252.0
1128.3453892204197,0.03131891724222554,-0.0011855294531711185,185.0
1128.3453892204197,0.03442988610849952,-0.0011855294531711185,108.0
1128.3453892204197,0.03756364433824816,-0.0011855294531711185,10.0
1128.3453892204197,0.04363605542764597,-0.0011855294531711185,84.0
1128.3453892204197,0.050824581169582925,-0.0011855294531711185,8.0
1128.3453892204197,0.059876970880121484,-0.0011855294531711185,8.0
1128.3453892204197,0.06399464132580931,-0.0011855294531711185,0.0
1128.3453892204197,0.07411248263332694,-0.0011855294531711185,8.0
1128.3453892204197,0.08068243524318078,-0.0011855294531711185,4.0
1128.3453892204197,0.08762579905658562,-0.0011855294531711185,36.0
1128.3453892204197,0.10146011194402631,-0.006130494089333627,0.0
1128.3453892204197,0.1047813628388075,-0.000354861410043791,0.0
1128.3453892204197,0.123594230110364,-0.000354861410043791,0.0
1128.3453892204197,0.13915624194560522,0.009994189684475163,0.0
1128.3453892204197,0.162694952985897,0.009994189684475163,0.0
1128.3453892204197,0.21456622390930616,0.009994189684475163,0.0
1543.7907900810314,3.134920619526915e-05,-0.00046046940562558626,0.0
1543.7907900810314,0.0012155987059223744,-0.00046046940562558626,283.0
1543.7907900810314,0.001846227081971047,-0.00046046940562558626,655.0
1543.7907900810314,0.002379503170401809,-0.00046046940562558626,370.0
1543.7907900810314,0.0029266730275055303,-0.00046046940562558626,319.0
1543.7907900810314,0.003878332155248701,-0.00046046940562558626,711.0
1543.7907900810314,0.0061948183729832115,-0.00046046940562558626,472.0
1543.7907900810314,0.012641923479655405,-0.00046046940562558626,405.0
1543.7907900810314,0.015412419191529324,-0.00046046940562558626,343.0
1543.7907900810314,0.018431421647745597,-0.00046046940562558626,409.0
1543.7907900810314,0.020696022984908462,-0.0011855294531711185,984.0
1543.7907900810314,0.022838928656372763,-0.0011855294531711185,219.0
1543.7907900810314,0.0251473546510948,-0.0011855294531711185,335.0
1543.7907900810314,0.02802063944720732,-0.0011855294531711185,251.0
1543.7907900810314,0.03131891724222554,-0.0011855294531711185,123.0
1543.7907900810314,0.03442988610849952,-0.0011855294531711185,88.0
1543.7907900810314,0.03756364433824816,-0.0011855294531711185,404.0
1543.7907900810314,0.04363605542764597,-0.0011855294531711185,115.0
1543.7907900810314,0.050824581169582925,-0.0011855294531711185,65.0
1543.7907900810314,0.059876970880121484,-0.0011855294531711185,82.0
1543.7907900810314,0.06399464132580931,-0.0011855294531711185,31.0
1543.7907900810314,0.07411248263332694,-0.0011855294531711185,8.0
1543.7907900810314,0.08068243524318078,-0.0011855294531711185,0.0
1543.7907900810314,0.08762579905658562,-0.0011855294531711185,66.0
1543.7907900810314,0.10146011194402631,-0.006130494089333627,28.0
1543.7907900810314,0.1047813628388075,-0.000354861410043791,0.0
1543.7907900810314,0.123594230110364,-0.000354861410043791,0.0
1543.7907900810314,0.13915624194560522,0.009994189684475163,0.0
1543.7907900810314,0.162694952985897,0.009994189684475163,0.0
1543.7907900810314,0.21456622390930616,0.009994189684475163,0.0
1975.1969890976034,3.134920619526915e-05,-0.00046046940562558626,0.0
1975.1969890976034,0.0012155987059223744,-0.00046046940562558626,183.0
1975.1969890976034,0.001846227081971047,-0.00046046940562558626,291.0
1975.1969890976034,0.002379503170401809,-0.00046046940562558626,429.0
1975.1969890976034,0.0029266730275055303,-0.00046046940562558626,235.0
1975.1969890976034,0.003878332155248701,-0.00046046940562558626,422.0
1975.1969890976034,0.0061948183729832115,-0.00046046940562558626,607.0
1975.1969890976034,0.012641923479655405,-0.00046046940562558626,266.0
1975.1969890976034,0.015412419191529324,-0.00046046940562558626,273.0
1975.1969890976034,0.018431421647745597,-0.00046046940562558626,294.0
1975.1969890976034,0.020696022984908462,-0.0011855294531711185,285.0
1975.1969890976034,0.022838928656372763,-0.0011855294531711185,500.0
1975.1969890976034,0.0251473546510948,-0.0011855294531711185,453.0
1975.1969890976034,0.02802063944720732,-0.0011855294531711185,246.0
1975.1969890976034,0.03131891724222554,-0.0011855294531711185,342.0
1975.1969890976034,0.03442988610849952,-0.0011855294531711185,464.0
1975.1969890976034,0.03756364433824816,-0.0011855294531711185,482.0
1975.1969890976034,0.04363605542764597,-0.0011855294531711185,339.0
1975.1969890976034,0.050824581169582925,-0.0011855294531711185,216.0
1975.1969890976034,0.059876970880121484,-0.0011855294531711185,76.0
1975.1969890976034,0.06399464132580931,-0.0011855294531711185,8.0
1975.1969890976034,0.07411248263332694,-0.0011855294531711185,59.0
1975.1969890976034,0.08068243524318078,-0.0011855294531711185,0.0
1975.1969890976034,0.08762579905658562,-0.0011855294531711185,185.0
1975.1969890976034,0.10146011194402631,-0.006130494089333627,55.0
1975.1969890976034,0.1047813628388075,-0.000354861410043791,0.0
1975.1969890976034,0.123594230110364,-0.000354861410043791,22.0
1975.1969890976034,0.13915624194560522,0.009994189684475163,0.0
1975.1969890976034,0.162694952985897,0.009994189684475163,0.0
1975.1969890976034,0.21456622390930616,0.009994189684475163,0.0
2515.501800248203,3.134920619526915e-05,-0.00046046940562558626,0.0
2515.501800248203,0.0012155987059223744,-0.00046046940562558626,203.0
2515.501800248203,0.001846227081971047,-0.00046046940562558626,184.0
2515.501800248203,0.002379503170401809,-0.00046046940562558626,166.0
2515.501800248203,0.0029266730275055303,-0.00046046940562558626,295.0
2515.501800248203,0.003878332155248701,-0.00046046940562558626,671.0
2515.501800248203,0.0061948183729832115,-0.00046046940562558626,323.0
2515.501800248203,0.012641923479655405,-0.00046046940562558626,354.0
2515.501800248203,0.015412419191529324,-0.00046046940562558626,418.0
2515.501800248203,0.018431421647745597,-0.00046046940562558626,172.0
2515.501800248203,0.020696022984908462,-0.0011855294531711185,383.0
2515.501800248203,0.022838928656372763,-0.0011855294531711185,153.0
2515.501800248203,0.0251473546510948,-0.0011855294531711185,161.0
2515.501800248203,0.02802063944720732,-0.0011855294531711185,1298.0
2515.501800248203,0.03131891724222554,-0.0011855294531711185,211.0
2515.501800248203,0.03442988610849952,-0.0011855294531711185,185.0
2515.501800248203,0.03756364433824816,-0.0011855294531711185,129.0
2515.501800248203,0.04363605542764597,-0.0011855294531711185,154.0
2515.501800248203,0.050824581169582925,-0.0011855294531711185,792.0
2515.501800248203,0.059876970880121484,-0.0011855294531711185,149.0
2515.501800248203,0.06399464132580931,-0.0011855294531711185,47.0
2515.501800248203,0.07411248263332694,-0.0011855294531711185,138.0
2515.501800248203,0.08068243524318078,-0.0011855294531711185,3.0
2515.501800248203,0.08762579905658562,-0.0011855294531711185,31.0
2515.501800248203,0.10146011194402631,-0.006130494089333627,84.0
2515.501800248203,0.1047813628388075,-0.000354861410043791,15.0
2515.501800248203,0.123594230110364,-0.000354861410043791,35.0
2515.501800248203,0.13915624194560522,0.009994189684475163,0.0
2515.501800248203,0.162694952985897,0.009994189684475163,0.0
2515.501800248203,0.21456622390930616,0.009994189684475163,4.0
3000.1998378501885,3.134920619526915e-05,0.0023640097985653595,0.0
3000.1998378501885,0.0012155987059223744,0.0023640097985653595,87.0
3000.1998378501885,0.001846227081971047,0.0023640097985653595,186.0
3000.1998378501885,0.002379503170401809,0.0023640097985653595,113.0
3000.1998378501885,0.0029266730275055303,-0.0004221766608894519,170.0
3000.1998378501885,0.003878332155248701,-0.0004221766608894519,237.0
3000.1998378501885,0.0061948183729832115,-0.0004221766608894519,1697.0
3000.1998378501885,0.012641923479655405,-0.0004221766608894519,222.0
3000.1998378501885,0.015412419191529324,-0.0004221766608894519,252.0
3000.1998378501885,0.018431421647745597,-0.0004221766608894519,230.0
3000.1998378501885,0.020696022984908462,-0.0011472367084349841,238.0
3000.1998378501885,0.022838928656372763,-0.0011472367084349841,142.0
3000.1998378501885,0.0251473546510948,-0.0011472367084349841,476.0
3000.1998378501885,0.02802063944720732,-0.0011472367084349841,723.0
3000.1998378501885,0.03131891724222554,-0.0011472367084349841,292.0
3000.1998378501885,0.03442988610849952,-0.0011472367084349841,137.0
3000.1998378501885,0.03756364433824816,-0.0011472367084349841,132.0
3000.1998378501885,0.04363605542764597,-0.0011472367084349841,428.0
3000.1998378501885,0.050824581169582925,-0.0011472367084349841,308.0
3000.1998378501885,0.059876970880121484,-0.0011472367084349841,102.0
3000.1998378501885,0.06399464132580931,-0.0011472367084349841,8.0
3000.1998378501885,0.07411248263332694,-0.0011472367084349841,305.0
3000.1998378501885,0.08068243524318078,-0.0011472367084349841,4.0
3000.1998378501885,0.08762579905658562,-0.0011472367084349841,50.0
3000.1998378501885,0.10146011194402631,-0.0023994723538153305,157.0
3000.1998378501885,0.1047813628388075,0.0033761603254745046,25.0
3000.1998378501885,0.123594230110364,0.0033761603254745046,22.0
3000.1998378501885,0.13915624194560522,0.013725211419993458,6.0
3000.1998378501885,0.162694952985897,0.013725211419993458,0.0
3000.1998378501885,0.21456622390930616,0.013725211419993458,4.0
3990.6327675699868,3.134920619526915e-05,0.0023640097985653595,0.0
3990.6327675699868,0.0012155987059223744,0.0023640097985653595,112.0
3990.6327675699868,0.001846227081971047,0.0023640097985653595,271.0
3990.6327675699868,0.002379503170401809,0.0023640097985653595,222.0
3990.6327675699868,0.0029266730275055303,-0.0004221766608894519,203.0
3990.6327675699868,0.003878332155248701,-0.0004221766608894519,288.0
3990.6327675699868,0.0061948183729832115,-0.0004221766608894519,391.0
3990.6327675699868,0.012641923479655405,-0.0004221766608894519,521.0
3990.6327675699868,0.015412419191529324,-0.0004221766608894519,282.0
3990.6327675699868,0.018431421647745597,-0.0004221766608894519,277.0
3990.6327675699868,0.020696022984908462,-0.0011472367084349841,280.0
3990.6327675699868,0.022838928656372763,-0.0011472367084349841,333.0
3990.6327675699868,0.0251473546510948,-0.0011472367084349841,396.0
3990.6327675699868,0.02802063944720732,-0.0011472367084349841,435.0
3990.6327675699868,0.03131891724222554,-0.0011472367084349841,377.0
3990.6327675699868,0.03442988610849952,-0.0011472367084349841,803.0
3990.6327675699868,0.03756364433824816,-0.0011472367084349841,192.0
3990.6327675699868,0.04363605542764597,-0.0011472367084349841,312.0
3990.6327675699868,0.050824581169582925,-0.0011472367084349841,155.0
3990.6327675699868,0.059876970880121484,-0.0011472367084349841,120.0
3990.6327675699868,0.06399464132580931,-0.0011472367084349841,39.0
3990.6327675699868,0.07411248263332694,-0.0011472367084349841,140.0
3990.6327675699868,0.08068243524318078,-0.0011472367084349841,129.0
3990.6327675699868,0.08762579905658562,-0.0011472367084349841,79.0
3990.6327675699868,0.10146011194402631,-0.0023994723538153305,43.0
3990.6327675699868,0.1047813628388075,0.0033761603254745046,389.0
3990.6327675699868,0.123594230110364,0.0033761603254745046,47.0
3990.6327675699868,0.13915624194560522,0.013725211419993458,10.0
3990.6327675699868,0.162694952985897,0.013725211419993458,24.0
3990.6327675699868,0.21456622390930616,0.013725211419993458,4.0
4775.948516162629,3.134920619526915e-05,0.0023640097985653595,0.0
4775.948516162629,0.0012155987059223744,0.0023640097985653595,36.0
4775.948516162629,0.001846227081971047,0.0023640097985653595,144.0
4775.948516162629,0.002379503170401809,0.0023640097985653595,99.0
4775.948516162629,0.0029266730275055303,-0.0004221766608894519,109.0
4775.948516162629,0.003878332155248701,-0.0004221766608894519,135.0
4775.948516162629,0.0061948183729832115,-0.0004221766608894519,324.0
4775.948516162629,0.012641923479655405,-0.0004221766608894519,768.0
4775.948516162629,0.015412419191529324,-0.0004221766608894519,242.0
4775.948516162629,0.018431421647745597,-0.0004221766608894519,1114.0
4775.948516162629,0.020696022984908462,-0.0011472367084349841,247.0
4775.948516162629,0.022838928656372763,-0.0011472367084349841,127.0
4775.948516162629,0.0251473546510948,-0.0011472367084349841,329.0
4775.948516162629,0.02802063944720732,-0.0011472367084349841,492.0
4775.948516162629,0.03131891724222554,-0.0011472367084349841,245.0
4775.948516162629,0.03442988610849952,-0.0011472367084349841,274.0
4775.948516162629,0.03756364433824816,-0.0011472367084349841,225.0
4775.948516162629,0.04363605542764597,-0.0011472367084349841,480.0
4775.948516162629,0.050824581169582925,-0.0011472367084349841,277.0
4775.948516162629,0.059876970880121484,-0.0011472367084349841,111.0
4775.948516162629,0.06399464132580931,-0.0011472367084349841,75.0
4775.948516162629,0.07411248263332694,-0.0011472367084349841,176.0
4775.948516162629,0.08068243524318078,-0.0011472367084349841,183.0
4775.948516162629,0.08762579905658562,-0.0011472367084349841,231.0
4775.948516162629,0.10146011194402631,-0.0023994723538153305,118.0
4775.948516162629,0.1047813628388075,0.0033761603254745046,20.0
4775.948516162629,0.123594230110364,0.0033761603254745046,51.0
4775.948516162629,0.13915624194560522,0.013725211419993458,4.0
4775.948516162629,0.162694952985897,0.013725211419993458,138.0
4775.948516162629,0.21456622390930616,0.013725211419993458,11.0
5604.75992395731,3.134920619526915e-05,0.003346006335793387,0.0
5604.75992395731,0.0012155987059223744,0.003346006335793387,46.0
5604.75992395731,0.001846227081971047,0.003346006335793387,123.0
5604.75992395731,0.002379503170401809,0.003346006335793387,62.0
5604.75992395731,0.0029266730275055303,-0.00042055335242866876,80.0
5604.75992395731,0.003878332155248701,-0.00042055335242866876,115.0
5604.75992395731,0.0061948183729832115,-0.00042055335242866876,221.0
5604.75992395731,0.012641923479655405,-0.00042055335242866876,266.0
5604.75992395731,0.015412419191529324,-0.00042055335242866876,255.0
5604.75992395731,0.018431421647745597,-0.00042055335242866876,179.0
5604.75992395731,0.020696022984908462,-0.0011456133999742013,1671.0
5604.75992395731,0.022838928656372763,-0.0011456133999742013,255.0
5604.75992395731,0.0251473546510948,-0.0011456133999742013,289.0
5604.75992395731,0.02802063944720732,-0.0011456133999742013,231.0
5604.75992395731,0.03131891724222554,-0.0011456133999742013,364.0
5604.75992395731,0.03442988610849952,-0.0011456133999742013,99.0
5604.75992395731,0.03756364433824816,-0.0011456133999742013,131.0
5604.75992395731,0.04363605542764597,-0.0011456133999742013,307.0
5604.75992395731,0.050824581169582925,-0.0011456133999742013,189.0
5604.75992395731,0.059876970880121484,-0.0011456133999742013,355.0
5604.75992395731,0.06399464132580931,-0.0011456133999742013,88.0
5604.75992395731,0.07411248263332694,-0.0011456133999742013,657.0
5604.75992395731,0.08068243524318078,-0.0011456133999742013,46.0
5604.75992395731,0.08762579905658562,-0.0011456133999742013,65.0
5604.75992395731,0.10146011194402631,-0.0017071211432874065,92.0
5604.75992395731,0.1047813628388075,0.0040685115360024286,57.0
5604.75992395731,0.123594230110364,0.0040685115360024286,80.0
5604.75992395731,0.13915624194560522,0.014417562630521383,323.0
5604.75992395731,0.162694952985897,0.014417562630521383,98.0
5604.75992395731,0.21456622390930616,0.014417562630521383,80.0
6673.110353604381,3.134920619526915e-05,0.003386197148232566,0.0
6673.110353604381,0.0012155987059223744,0.003386197148232566,52.0
6673.110353604381,0.001846227081971047,0.003386197148232566,67.0
6673.110353604381,0.002379503170401809,0.003386197148232566,61.0
6673.110353604381,0.0029266730275055303,-0.0003803625399894896,40.0
6673.110353604381,0.003878332155248701,-0.0003803625399894896,150.0
6673.110353604381,0.0061948183729832115,-0.0003803625399894896,162.0
6673.110353604381,0.012641923479655405,-0.0003803625399894896,241.0
6673.110353604381,0.015412419191529324,-0.0003803625399894896,236.0
6673.110353604381,0.018431421647745597,-0.0003803625399894896,514.0
6673.110353604381,0.020696022984908462,-0.001105422587535022,398.0
6673.110353604381,0.022838928656372763,-0.001105422587535022,160.0
6673.110353604381,0.0251473546510948,-0.0011487795830933487,51.0
6673.110353604381,0.02802063944720732,-0.0011487795830933487,303.0
6673.110353604381,0.03131891724222554,-0.0011487795830933487,774.0
6673.110353604381,0.03442988610849952,-0.0011487795830933487,277.0
6673.110353604381,0.03756364433824816,-0.0011487795830933487,249.0
6673.110353604381,0.04363605542764597,-0.0011487795830933487,207.0
6673.110353604381,0.050824581169582925,-0.0011487795830933487,427.0
6673.110353604381,0.059876970880121484,-0.0011487795830933487,239.0
6673.110353604381,0.06399464132580931,-0.0011487795830933487,76.0
6673.110353604381,0.07411248263332694,-0.0011487795830933487,200.0
6673.110353604381,0.08068243524318078,-0.0011487795830933487,155.0
6673.110353604381,0.08762579905658562,-0.0011487795830933487,1466.0
6673.110353604381,0.10146011194402631,-0.0011933206379387516,56.0
6673.110353604381,0.1047813628388075,0.004582312041351083,55.0
6673.110353604381,0.123594230110364,0.004582312041351083,100.0
6673.110353604381,0.13915624194560522,0.014931363135870037,26.0
6673.110353604381,0.162694952985897,0.014931363135870037,0.0
6673.110353604381,0.21456622390930616,0.014931363135870037,0.0
7484.778023567196,3.134920619526915e-05,0.003386197148232566,0.0
7484.778023567196,0.0012155987059223744,0.003386197148232566,16.0
7484.778023567196,0.001846227081971047,0.003386197148232566,18.0
7484.778023567196,0.002379503170401809,0.003386197148232566,29.0
7484.778023567196,0.0029266730275055303,-0.0003803625399894896,0.0
7484.778023567196,0.003878332155248701,-0.0003803625399894896,82.0
7484.778023567196,0.0061948183729832115,-0.0003803625399894896,93.0
7484.778023567196,0.012641923479655405,-0.0003803625399894896,428.0
7484.778023567196,0.015412419191529324,-0.0003803625399894896,200.0
7484.778023567196,0.018431421647745597,-0.0003803625399894896,175.0
7484.778023567196,0.020696022984908462,-0.001105422587535022,163.0
7484.778023567196,0.022838928656372763,-0.001105422587535022,710.0
7484.778023567196,0.0251473546510948,-0.0011487795830933487,119.0
7484.778023567196,0.02802063944720732,-0.0011487795830933487,187.0
7484.778023567196,0.03131891724222554,-0.0011487795830933487,120.0
7484.778023567196,0.03442988610849952,-0.0011487795830933487,168.0
7484.778023567196,0.03756364433824816,-0.0011487795830933487,186.0
7484.778023567196,0.04363605542764597,-0.0011487795830933487,78.0
7484.778023567196,0.050824581169582925,-0.0011487795830933487,1009.0
7484.778023567196,0.059876970880121484,-0.0011487795830933487,1696.0
7484.778023567196,0.06399464132580931,-0.0011487795830933487,48.0
7484.778023567196,0.07411248263332694,-0.0011487795830933487,55.0
7484.778023567196,0.08068243524318078,-0.0011487795830933487,349.0
7484.778023567196,0.08762579905658562,-0.0011487795830933487,186.0
7484.778023567196,0.10146011194402631,-0.0010850262592083716,65.0
7484.778023567196,0.1047813628388075,0.0046906064200814635,35.0
7484.778023567196,0.123594230110364,0.0046906064200814635,259.0
7484.778023567196,0.13915624194560522,0.015039657514600416,55.0
7484.778023567196,0.162694952985897,0.015039657514600416,144.0
7484.778023567196,0.21456622390930616,0.015039657514600416,87.0
8524.964644320688,3.134920619526915e-05,0.003386197148232566,0.0
8524.964644320688,0.0012155987059223744,0.003386197148232566,12.0
8524.964644320688,0.001846227081971047,0.003386197148232566,24.0
8524.964644320688,0.002379503170401809,0.003386197148232566,73.0
8524.964644320688,0.0029266730275055303,-0.0003803625399894896,273.0
8524.964644320688,0.003878332155248701,-0.0003803625399894896,167.0
8524.964644320688,0.0061948183729832115,-0.0003803625399894896,90.0
8524.964644320688,0.012641923479655405,-0.0003803625399894896,163.0
8524.964644320688,0.015412419191529324,-0.0003803625399894896,153.0
8524.964644320688,0.018431421647745597,-0.0003803625399894896,194.0
8524.964644320688,0.020696022984908462,-0.001105422587535022,117.0
8524.964644320688,0.022838928656372763,-0.001105422587535022,80.0
